,"O-PTIR 1/O-PTIR","O-PTIR 2/O-PTIR","O-PTIR 3/O-PTIR","O-PTIR 4/O-PTIR","O-PTIR 5/O-PTIR","O-PTIR 6/O-PTIR","O-PTIR 7/O-PTIR","O-PTIR 8/O-PTIR","O-PTIR 9/O-PTIR","O-PTIR 11/O-PTIR","O-PTIR 15/O-PTIR","O-PTIR 16/O-PTIR","O-PTIR 17/O-PTIR","O-PTIR 18/O-PTIR","O-PTIR 19/O-PTIR","O-PTIR 22/O-PTIR","O-PTIR 24/O-PTIR","O-PTIR 25/O-PTIR","O-PTIR 26/O-PTIR","O-PTIR 27/O-PTIR"
2735,0.0810728967189789,0.495754063129425,0.603368401527405,0.177304819226265,0.529838383197784,0.618270754814148,0.106964640319347,0.576242566108704,0.271189481019974,0.0984129086136818,-0.000413072848459706,-0.0202945694327354,0.086140401661396,0.00293760630302131,0.0374282859265804,0.141774445772171,0.261144399642944,-0.111448541283607,0.0813824608922005,0.221186801791191
2737,0.0767253637313843,0.552942156791687,0.603586256504059,0.191511020064354,0.570064961910248,0.606447696685791,0.141415432095528,0.587484896183014,0.283862978219986,0.0478492677211761,-0.00594524713233113,-0.00864012166857719,0.120581895112991,0.0420117080211639,0.0694055408239365,0.158628150820732,0.253238052129745,-0.165865436196327,0.07586370408535,0.231068357825279
2739,0.0673372969031334,0.569396793842316,0.636335790157318,0.204614296555519,0.540503919124603,0.619603216648102,0.217077568173409,0.578306674957275,0.277135491371155,0.0464053899049759,-0.00543801859021187,0.0394693240523338,0.132758259773254,0.105966664850712,0.129648789763451,0.139899417757988,0.265823632478714,-0.166860818862915,0.0833751782774925,0.270001798868179
2741,0.0668400675058365,0.616493225097656,0.699710786342621,0.24069008231163,0.560988545417786,0.622983872890472,0.293555676937103,0.529481053352356,0.267883211374283,0.0709058567881584,-0.0128046851605177,0.0970259979367256,0.109335914254189,0.15648852288723,0.116079218685627,0.139031782746315,0.337507992982864,-0.121844284236431,0.111598066985607,0.233538821339607
2743,0.105675913393497,0.682849884033203,0.787034749984741,0.269574016332626,0.61859518289566,0.626895666122437,0.299677550792694,0.498745232820511,0.203444212675095,0.100394748151302,-0.0727990120649338,0.124833516776562,0.0982969701290131,0.166561797261238,0.0923783481121063,0.153176963329315,0.431297093629837,-0.0616254843771458,0.134553030133247,0.200359985232353
2745,0.141808837652206,0.719855964183807,0.829535186290741,0.255764067173004,0.636422753334045,0.648410499095917,0.268300801515579,0.476834088563919,0.128999635577202,0.135826796293259,-0.0996016263961792,0.125856727361679,0.138871222734451,0.161562070250511,0.0956657156348228,0.142268627882004,0.441518694162369,-0.0223175957798958,0.108266703784466,0.193641185760498
2747,0.146517649292946,0.722530961036682,0.824854612350464,0.217623025178909,0.599739611148834,0.69661408662796,0.201891794800758,0.471765518188477,0.0868411809206009,0.188482880592346,-0.0382460542023182,0.0980280041694641,0.194496989250183,0.151519373059273,0.0843124687671661,0.0987898483872414,0.413945913314819,-0.00893081445246935,0.0848233252763748,0.219602391123772
2749,0.149360999464989,0.745405316352844,0.819883525371552,0.213200598955154,0.559034526348114,0.717547535896301,0.153504282236099,0.535259485244751,0.102111160755157,0.206683993339539,0.0603695474565029,0.038498118519783,0.207250639796257,0.156328186392784,0.0554503947496414,0.064122311770916,0.40919616818428,0.00282015022821724,0.0917700156569481,0.284116119146347
2751,0.160704612731934,0.801214277744293,0.779614806175232,0.225561916828156,0.566051661968231,0.71573281288147,0.14587989449501,0.633730232715607,0.144664749503136,0.183600440621376,0.112521782517433,-0.0200729686766863,0.236146524548531,0.160851299762726,0.0434601679444313,0.0824557170271873,0.424125224351883,-0.0165948532521725,0.128447756171227,0.345055222511292
2753,0.18470424413681,0.862090647220612,0.74115377664566,0.241820946335793,0.605281412601471,0.711489737033844,0.182226419448853,0.700177609920502,0.18644917011261,0.182693541049957,0.113627463579178,-0.00854892563074827,0.227250427007675,0.191849529743195,0.054950188845396,0.101975739002228,0.449922770261765,-0.00898223370313644,0.142595410346985,0.392771422863007
2755,0.20342592895031,0.874578952789307,0.764928102493286,0.298810988664627,0.639997243881226,0.668640792369843,0.219658777117729,0.734136879444122,0.228207364678383,0.197951331734657,0.0756538957357407,0.0181074980646372,0.211909919977188,0.224494829773903,0.0965004190802574,0.130659148097038,0.457421690225601,0.0411970466375351,0.137105211615562,0.38250145316124
2757,0.208368718624115,0.866416811943054,0.833565473556519,0.312039136886597,0.691839516162872,0.642260909080505,0.219011455774307,0.732138097286224,0.245463863015175,0.194438979029655,0.00378510961309075,0.0595649406313896,0.184491902589798,0.241068169474602,0.147091880440712,0.184675455093384,0.466095000505447,0.0260237418115139,0.157697752118111,0.3284752368927
2759,0.230453357100487,0.873995304107666,0.879246294498444,0.294687509536743,0.711287617683411,0.638642311096191,0.235052391886711,0.736473262310028,0.239123344421387,0.213474631309509,-0.0205801706761122,0.114107601344585,0.168612331151962,0.272892445325851,0.146344095468521,0.237033307552338,0.451418489217758,0.0127843450754881,0.192983329296112,0.284186482429504
2761,0.26028510928154,0.903607666492462,0.895842492580414,0.272445350885391,0.699783325195313,0.637319386005402,0.270491629838943,0.753237366676331,0.209875613451004,0.234857052564621,-0.0206533446907997,0.1366917937994,0.184906855225563,0.289132624864578,0.0983698442578316,0.27891007065773,0.431790411472321,0.0355128385126591,0.214784204959869,0.263104498386383
2763,0.248158052563667,0.944210469722748,0.887438476085663,0.264934748411179,0.716507256031036,0.672435522079468,0.306640326976776,0.784932732582092,0.179702460765839,0.252458274364471,-0.027256341651082,0.137566074728966,0.223717853426933,0.278163909912109,0.0690566748380661,0.309327185153961,0.457921296358109,0.0748864859342575,0.214584141969681,0.252262473106384
2765,0.21613872051239,0.974529564380646,0.860418558120728,0.256620466709137,0.740045428276062,0.70363974571228,0.329151660203934,0.815662622451782,0.164221823215485,0.264336884021759,0.00251901149749756,0.134149119257927,0.243439644575119,0.255372405052185,0.0912487804889679,0.316663980484009,0.495096683502197,0.0782455801963806,0.213568404316902,0.246231839060783
2767,0.198182284832001,0.986361503601074,0.866565763950348,0.247010767459869,0.756394445896149,0.724256634712219,0.331284046173096,0.781650245189667,0.170080199837685,0.266567319631577,0.0290927719324827,0.100422047078609,0.253834396600723,0.253012090921402,0.11057236790657,0.304946810007095,0.518616497516632,0.0581311620771885,0.229736402630806,0.271728783845901
2769,0.195300295948982,0.962153375148773,0.89258337020874,0.251148402690887,0.749995708465576,0.760087847709656,0.310851126909256,0.726846635341644,0.172429606318474,0.289158403873444,0.0111423917114735,0.0756114199757576,0.256239831447601,0.263316512107849,0.105800621211529,0.288190901279449,0.549627006053925,0.0509271323680878,0.234112113714218,0.296239376068115
2771,0.204020321369171,0.944388806819916,0.862820625305176,0.252325981855392,0.756802678108215,0.802488088607788,0.286860018968582,0.703922092914581,0.196536421775818,0.287741124629974,-0.00417955964803696,0.0622112303972244,0.279283910989761,0.292687833309174,0.128349825739861,0.273943036794662,0.579116880893707,0.0552565976977348,0.20946940779686,0.28254297375679
2773,0.231450691819191,0.948365092277527,0.822628080844879,0.242536693811417,0.753199517726898,0.822441816329956,0.277667075395584,0.742966890335083,0.203040927648544,0.258156776428223,-0.0210505481809378,0.0455220378935337,0.33470207452774,0.32958984375,0.168554171919823,0.275157600641251,0.580105841159821,0.0583354383707047,0.162225022912025,0.31327223777771
2775,0.230233177542686,0.952971816062927,0.801109135150909,0.233828976750374,0.736855208873749,0.849373281002045,0.306045234203339,0.764468967914581,0.211876899003983,0.235934689640999,-0.0428010001778603,0.0440746732056141,0.400365114212036,0.338020384311676,0.222981944680214,0.283346235752106,0.579498946666718,0.0681599825620651,0.151379808783531,0.362645536661148
2777,0.190457537770271,0.972607374191284,0.817742526531219,0.223883897066116,0.738298237323761,0.880692183971405,0.334269493818283,0.765631794929504,0.22195665538311,0.227125376462936,-0.0476817861199379,0.0506798811256886,0.427109062671661,0.332117885351181,0.249528184533119,0.289127677679062,0.610573887825012,0.126236125826836,0.146481648087502,0.374483495950699
2779,0.180642932653427,0.991305410861969,0.857300639152527,0.223409950733185,0.74251651763916,0.906319499015808,0.348416030406952,0.771891295909882,0.192460313439369,0.213446319103241,-0.0408144518733025,0.0286214835941792,0.376440435647964,0.297731041908264,0.256243944168091,0.277905881404877,0.626236975193024,0.166397273540497,0.134955406188965,0.371451407670975
2781,0.182882949709892,0.999030232429504,0.88424688577652,0.25954794883728,0.735613822937012,0.943430006504059,0.365724980831146,0.819078505039215,0.160742551088333,0.226037994027138,-0.0425081066787243,0.0144039439037442,0.319836258888245,0.254753172397614,0.253853768110275,0.278016686439514,0.606873154640198,0.168550878763199,0.132329612970352,0.365506708621979
2783,0.201279416680336,1.00191688537598,0.910625338554382,0.298359006643295,0.726225972175598,0.974311292171478,0.373418986797333,0.864194095134735,0.151741534471512,0.250209331512451,-0.0304279085248709,0.0227450057864189,0.295935839414597,0.248001307249069,0.233441010117531,0.292651981115341,0.571606755256653,0.15658712387085,0.131578966975212,0.365444868803024
2785,0.204935938119888,0.991324007511139,0.951463580131531,0.313014596700668,0.726954996585846,1.00376117229462,0.377999931573868,0.883138835430145,0.166005551815033,0.283911049365997,-0.023696331307292,0.0317089855670929,0.26085689663887,0.277526259422302,0.21983802318573,0.272317826747894,0.568996727466583,0.15556925535202,0.107277862727642,0.408618420362473
2787,0.190257057547569,0.989988505840302,0.979402840137482,0.339039117097855,0.747196435928345,1.02185654640198,0.388449430465698,0.865365862846375,0.190444022417068,0.316251307725906,-0.0281863380223513,0.0456924885511398,0.242693424224854,0.328770697116852,0.224691852927208,0.251644045114517,0.597500026226044,0.160416632890701,0.0825788974761963,0.473801404237747
2789,0.176912888884544,0.999409258365631,0.971766233444214,0.384822458028793,0.75810033082962,1.01360881328583,0.398857772350311,0.843756139278412,0.212115958333015,0.317116260528564,0.00430653383955359,0.0453224703669548,0.230776831507683,0.353840470314026,0.217316016554832,0.26101553440094,0.622046649456024,0.144477561116219,0.0652190297842026,0.528406322002411
2791,0.180220857262611,1.00593185424805,0.964968323707581,0.445259302854538,0.779540956020355,0.979608833789825,0.380117326974869,0.842897355556488,0.217737704515457,0.297407656908035,0.018931932747364,0.0455976836383343,0.24201625585556,0.354565322399139,0.22041642665863,0.299948990345001,0.629426658153534,0.139949128031731,0.0496942289173603,0.562432169914246
2793,0.174423918128014,1.0331015586853,0.96424925327301,0.437189936637878,0.792368173599243,0.955567061901093,0.385122448205948,0.857378244400024,0.204197376966476,0.275382041931152,0.0418085418641567,0.0498798154294491,0.272164076566696,0.354236304759979,0.215707346796989,0.354975402355194,0.629941046237946,0.150967419147491,0.0572614707052708,0.570281684398651
2795,0.149363785982132,1.04786801338196,0.989507377147675,0.395801812410355,0.796068608760834,0.950862467288971,0.415968984365463,0.858212947845459,0.177759185433388,0.275909870862961,0.0638227686285973,0.0547024682164192,0.278306543827057,0.363712131977081,0.211260303854942,0.417722463607788,0.641509354114532,0.141196325421333,0.0750439390540123,0.553158283233643
2797,0.137932300567627,1.06188678741455,1.01471841335297,0.383505553007126,0.810780704021454,0.954626142978668,0.419075965881348,0.855195581912994,0.170395180583,0.311868041753769,0.0660379678010941,0.057860191911459,0.283997684717178,0.367419630289078,0.217314600944519,0.461118310689926,0.654568672180176,0.153575167059898,0.0791736096143723,0.540323078632355
2799,0.147907137870789,1.07709300518036,1.05401730537415,0.377795487642288,0.820035040378571,0.963514149188995,0.408826529979706,0.852266490459442,0.171580776572227,0.359477251768112,0.0272294953465462,0.0615452006459236,0.291023433208466,0.365482002496719,0.218888491392136,0.477320641279221,0.661145329475403,0.166084051132202,0.0859392434358597,0.509009659290314
2801,0.171878442168236,1.08003830909729,1.08662688732147,0.383916020393372,0.813348710536957,0.977950513362885,0.402548998594284,0.884570062160492,0.176594719290733,0.37763237953186,-0.00244192592799664,0.0543257929384708,0.307691514492035,0.360977113246918,0.233190715312958,0.445595622062683,0.675795614719391,0.17668591439724,0.106866769492626,0.468820661306381
2803,0.191579282283783,1.08475112915039,1.10763037204742,0.409229248762131,0.830920457839966,0.992323815822601,0.391426801681519,0.947397768497467,0.19964012503624,0.363296270370483,-0.00422677583992481,0.0471350066363811,0.329934537410736,0.358924061059952,0.242275208234787,0.406495958566666,0.701667547225952,0.195907220244408,0.126030683517456,0.43771567940712
2805,0.216453909873962,1.08983445167542,1.12343549728394,0.43095526099205,0.882608592510223,1.0090845823288,0.392147153615952,0.966060042381287,0.237680971622467,0.358476251363754,0.0176716968417168,0.0479725524783134,0.366313725709915,0.355773687362671,0.273206055164337,0.401430815458298,0.720098912715912,0.204124808311462,0.155407086014748,0.443426996469498
2807,0.244774982333183,1.09787046909332,1.13742887973785,0.42943486571312,0.916940271854401,1.02895188331604,0.420765161514282,0.962085366249084,0.27608135342598,0.367816656827927,0.0568457916378975,0.0528870411217213,0.390542536973953,0.368215799331665,0.297363549470901,0.420417338609695,0.736827969551086,0.178242519497871,0.187263041734695,0.44899308681488
2809,0.287873327732086,1.13126957416534,1.12407755851746,0.425476133823395,0.930994153022766,1.03790485858917,0.453131467103958,0.987691044807434,0.317233145236969,0.387629330158234,0.0658102184534073,0.0543619617819786,0.39308226108551,0.393562793731689,0.293717563152313,0.445820152759552,0.75435346364975,0.169291108846664,0.199383810162544,0.45670023560524
2811,0.320222437381744,1.16926801204681,1.11615347862244,0.429981917142868,0.952412724494934,1.06545972824097,0.474386096000671,0.98387485742569,0.334240794181824,0.391013473272324,0.0634811595082283,0.026132520288229,0.370844274759293,0.408039629459381,0.283845782279968,0.476401448249817,0.75993013381958,0.211509004235268,0.207872360944748,0.471183687448502
2813,0.301505208015442,1.1767725944519,1.12332057952881,0.446379244327545,0.983923971652985,1.08607709407806,0.485858649015427,0.970183074474335,0.309039562940598,0.379663854837418,0.0596717707812786,-0.0143021941184998,0.376572459936142,0.410278528928757,0.277094066143036,0.505750000476837,0.771097123622894,0.262906402349472,0.21027584373951,0.467819690704346
2815,0.261605799198151,1.17366480827332,1.15198493003845,0.477569013834,1.01569199562073,1.07638108730316,0.491231441497803,0.981983125209808,0.278870820999146,0.357979953289032,0.0562426932156086,-0.0233167298138142,0.407600075006485,0.414087772369385,0.295328438282013,0.509278118610382,0.805157542228699,0.30035874247551,0.209003016352654,0.480662703514099
2817,0.245157212018967,1.2015300989151,1.17755711078644,0.487064391374588,1.01721358299255,1.06109619140625,0.473852276802063,0.997548878192902,0.265157163143158,0.332235842943192,0.0681347772479057,0.00479137897491455,0.411089897155762,0.438750833272934,0.309017211198807,0.490442752838135,0.850977003574371,0.311754554510117,0.200152173638344,0.520755171775818
2819,0.248944476246834,1.23523998260498,1.21526193618774,0.498778879642487,0.999972224235535,1.07621192932129,0.471797734498978,1.00960600376129,0.2396469861269,0.315049737691879,0.0739762559533119,0.0391025133430958,0.390049338340759,0.455227315425873,0.311044991016388,0.454574048519135,0.874160170555115,0.314900785684586,0.186155036091805,0.564256966114044
2821,0.264726221561432,1.25589907169342,1.25680506229401,0.526381552219391,0.962859034538269,1.11180698871613,0.491049021482468,1.03077149391174,0.231115207076073,0.294710338115692,0.0572082735598087,0.0868563950061798,0.402159959077835,0.461512178182602,0.29673233628273,0.432026892900467,0.884799540042877,0.316441178321838,0.18143904209137,0.589853525161743
2823,0.280550837516785,1.27101933956146,1.27374744415283,0.565979063510895,0.947636306285858,1.14790046215057,0.482096344232559,1.04988133907318,0.255768775939941,0.300118863582611,0.0310434028506279,0.114470474421978,0.413313865661621,0.479121327400208,0.273555070161819,0.431502878665924,0.879690647125244,0.31320720911026,0.185782194137573,0.612032234668732
2825,0.30657821893692,1.27175748348236,1.28107893466949,0.572717487812042,0.96649831533432,1.15793013572693,0.470055013895035,1.05524361133575,0.254025131464005,0.332004010677338,0.025335218757391,0.116175204515457,0.422113120555878,0.496247977018356,0.242262661457062,0.441628217697144,0.854379653930664,0.303704679012299,0.192154765129089,0.628041207790375
2827,0.310106575489044,1.28783452510834,1.27404642105103,0.573150873184204,1.00182867050171,1.16986131668091,0.46974989771843,1.05121874809265,0.265145033597946,0.367906719446182,0.013784246519208,0.0925316289067268,0.440421998500824,0.515453040599823,0.232065111398697,0.45479029417038,0.855059087276459,0.299618035554886,0.204365566372871,0.635479867458344
2829,0.288761377334595,1.31975293159485,1.26252460479736,0.600760459899902,1.05108273029327,1.21372437477112,0.480652123689651,1.07475686073303,0.304371118545532,0.39271867275238,0.000244525959715247,0.0662713572382927,0.43784162402153,0.549884617328644,0.252427279949188,0.475163727998734,0.877582788467407,0.3121118247509,0.221583813428879,0.632334232330322
2831,0.25557354092598,1.35186946392059,1.27951288223267,0.62948077917099,1.10681414604187,1.25605261325836,0.486563205718994,1.09678161144257,0.327157199382782,0.407938718795776,-0.00513952923938632,0.0598141551017761,0.400168269872665,0.560788631439209,0.261259287595749,0.50217992067337,0.878392517566681,0.346304148435593,0.231372088193893,0.636889934539795
2833,0.243131324648857,1.38219130039215,1.29544222354889,0.646116137504578,1.15909969806671,1.29398036003113,0.510351419448853,1.10434508323669,0.339951753616333,0.408588945865631,-0.0105158099904656,0.0793997123837471,0.368992567062378,0.527015566825867,0.265536069869995,0.517878711223602,0.87341970205307,0.373414367437363,0.224269971251488,0.629970669746399
2835,0.24624365568161,1.40819203853607,1.29100048542023,0.653268158435822,1.20914125442505,1.34471273422241,0.543811202049255,1.12720334529877,0.34747177362442,0.409015774726868,-0.0129412785172462,0.104547411203384,0.378110229969025,0.523137867450714,0.287399888038635,0.510956227779388,0.867274105548859,0.365679830312729,0.187671065330505,0.632829010486603
2837,0.238293588161469,1.44199764728546,1.29671311378479,0.662853598594666,1.244837641716,1.41086745262146,0.562387466430664,1.17718458175659,0.364098131656647,0.433373749256134,-0.00904953293502331,0.107987768948078,0.412477254867554,0.538920998573303,0.304207414388657,0.504676401615143,0.88844233751297,0.335772693157196,0.146288558840752,0.641704201698303
2839,0.244409278035164,1.48360800743103,1.34943735599518,0.682979822158813,1.25514793395996,1.48043501377106,0.557758927345276,1.24236595630646,0.375627785921097,0.452126115560532,-0.0113698234781623,0.0976258143782616,0.454457968473434,0.555081367492676,0.319569796323776,0.499852150678635,0.936810970306396,0.303011208772659,0.12712462246418,0.649915754795074
2841,0.261046260595322,1.53537952899933,1.4336189031601,0.709564387798309,1.27989304065704,1.5461927652359,0.554165363311768,1.27372109889984,0.373488277196884,0.461785882711411,-0.0167023614048958,0.085133858025074,0.483209371566772,0.565088510513306,0.329565823078156,0.521913588047028,0.994475066661835,0.304939895868301,0.128816276788712,0.665280342102051
2843,0.281377643346786,1.6163717508316,1.50210297107697,0.741820991039276,1.31981372833252,1.58644545078278,0.571305096149445,1.30846583843231,0.38361519575119,0.498288124799728,-0.00180613668635488,0.0730631276965141,0.503060221672058,0.582002699375153,0.342088460922241,0.560992062091827,1.0400505065918,0.33388739824295,0.131588622927666,0.695926427841187
2845,0.302726089954376,1.70637774467468,1.54544043540955,0.769896030426025,1.40070402622223,1.64116060733795,0.617730736732483,1.34580504894257,0.375970184803009,0.542915523052216,0.00313530489802361,0.0768725574016571,0.53729647397995,0.597943127155304,0.370249629020691,0.610001742839813,1.06767463684082,0.370263904333115,0.136961102485657,0.735731184482574
2847,0.315903306007385,1.81331813335419,1.60885882377625,0.78470903635025,1.4738575220108,1.70970284938812,0.676681339740753,1.38955128192902,0.339200258255005,0.584450125694275,0.0145897194743156,0.091804526746273,0.577322423458099,0.609594702720642,0.40793514251709,0.65333092212677,1.10687732696533,0.397408872842789,0.159283846616745,0.775618851184845
2849,0.321224510669708,1.9212691783905,1.69171094894409,0.795992195606232,1.51893520355225,1.77322614192963,0.729397118091583,1.41389048099518,0.321137607097626,0.609280586242676,0.0323179177939892,0.110951133072376,0.590264439582825,0.631725430488586,0.43424865603447,0.685427248477936,1.15542197227478,0.401235014200211,0.180217519402504,0.826797366142273
2851,0.316986173391342,1.97385025024414,1.73336017131805,0.843644738197327,1.53175795078278,1.84653127193451,0.754252672195435,1.4423303604126,0.323042809963226,0.601933896541595,0.0116120651364326,0.138259872794151,0.583048164844513,0.663377225399017,0.461984604597092,0.705170869827271,1.19659578800201,0.416938751935959,0.208014920353889,0.885008275508881
2853,0.310817033052444,1.99543488025665,1.73287034034729,0.903936743736267,1.54027628898621,1.91937720775604,0.776654958724976,1.49652409553528,0.337467342615128,0.566354751586914,-0.00741171231493354,0.14579926431179,0.582001566886902,0.7013880610466,0.512849748134613,0.734834432601929,1.21106588840485,0.434521645307541,0.258115023374557,0.959454357624054
2855,0.331632286310196,2.04562973976135,1.75626266002655,0.960308849811554,1.55889022350311,1.97171020507813,0.802744448184967,1.55100417137146,0.36712384223938,0.548729002475739,-0.0230163019150496,0.150703281164169,0.594933331012726,0.740301489830017,0.549185633659363,0.751507341861725,1.23868501186371,0.456010282039642,0.309776544570923,1.01224100589752
2857,0.365982234477997,2.10879254341125,1.8543164730072,1.00045204162598,1.58029735088348,2.00230431556702,0.806186079978943,1.57747709751129,0.395452111959457,0.564748346805573,-0.0298902336508036,0.169068038463593,0.635430753231049,0.756033420562744,0.543809652328491,0.737800717353821,1.29582071304321,0.483537197113037,0.311604380607605,1.00957250595093
2859,0.379566848278046,2.14120316505432,1.95392048358917,1.01640725135803,1.60149848461151,2.02664089202881,0.790765941143036,1.57978296279907,0.406341105699539,0.604773700237274,-0.0090339221060276,0.200070634484291,0.694522500038147,0.750004529953003,0.521073341369629,0.7281534075737,1.35345792770386,0.514104783535004,0.286322087049484,0.995496332645416
2861,0.38164296746254,2.16530704498291,2.04495453834534,1.04175400733948,1.62753522396088,2.07184791564941,0.792700409889221,1.59901201725006,0.423503696918488,0.660105764865875,0.0168855134397745,0.217474192380905,0.732005536556244,0.746627569198608,0.523327469825745,0.736471891403198,1.40554356575012,0.542174398899078,0.283318102359772,0.992005467414856
2863,0.401625692844391,2.21883654594421,2.12283730506897,1.04918146133423,1.66048347949982,2.13728213310242,0.822808980941772,1.67710661888123,0.445879757404327,0.698455452919006,0.04822938144207,0.203531667590141,0.737792789936066,0.759731531143188,0.543443441390991,0.750977218151093,1.45106589794159,0.577351212501526,0.297612339258194,1.03903067111969
2865,0.434282094240189,2.27952909469604,2.20653796195984,1.05955469608307,1.75563275814056,2.23116445541382,0.885880053043365,1.76008117198944,0.465144664049149,0.729679822921753,0.0477812625467777,0.209630742669106,0.751451015472412,0.80944299697876,0.558890819549561,0.782806217670441,1.49829709529877,0.630601942539215,0.324268847703934,1.10034894943237
2867,0.47009289264679,2.33694791793823,2.30344295501709,1.08229422569275,1.81908023357391,2.28921127319336,0.97558718919754,1.82793056964874,0.485156714916229,0.755737483501434,0.0172948427498341,0.228712975978851,0.769728124141693,0.894356548786163,0.580565869808197,0.81146639585495,1.54786098003387,0.670168161392212,0.352160513401031,1.12804305553436
2869,0.501582860946655,2.39857625961304,2.35139203071594,1.09704422950745,1.84785914421082,2.32263231277466,1.04771184921265,1.89663803577423,0.491761595010757,0.784678101539612,-0.0415517203509808,0.263581573963165,0.785780131816864,0.970284819602966,0.589877128601074,0.852851927280426,1.57423043251038,0.68470686674118,0.367986112833023,1.13067722320557
2871,0.532314121723175,2.45521140098572,2.3554220199585,1.10669922828674,1.86770570278168,2.34354209899902,1.0546989440918,1.94553065299988,0.486405104398727,0.819649517536163,-0.066276453435421,0.283133059740067,0.82007372379303,1.03150677680969,0.613133430480957,0.885874092578888,1.57705545425415,0.648854672908783,0.374332785606384,1.13509583473206
2873,0.562533140182495,2.46130442619324,2.33894968032837,1.10293710231781,1.88943779468536,2.34375143051147,1.04588580131531,1.95953857898712,0.461135715246201,0.844864010810852,-0.0581842549145222,0.273547887802124,0.853101789951324,1.0687096118927,0.654181361198425,0.898163497447968,1.58320701122284,0.593024969100952,0.368389874696732,1.13785219192505
2875,0.5726637840271,2.43798828125,2.3269464969635,1.10401344299316,1.89892399311066,2.33801960945129,1.03518795967102,1.91000711917877,0.43277108669281,0.853900372982025,-0.025503596290946,0.255380272865295,0.866640329360962,1.0887006521225,0.650457262992859,0.903175413608551,1.59655094146729,0.556205987930298,0.372217744588852,1.14350521564484
2877,0.552188396453857,2.44131731987,2.31108427047729,1.11029267311096,1.92471623420715,2.33456206321716,0.995329797267914,1.81713485717773,0.400757133960724,0.835136115550995,-0.00651960587128997,0.258995950222015,0.868224084377289,1.08189606666565,0.599649012088776,0.907741487026215,1.58978176116943,0.544733345508575,0.387004762887955,1.13646030426025
2879,0.521263122558594,2.46192169189453,2.28398299217224,1.11552321910858,1.94227504730225,2.32438659667969,0.950817584991455,1.74223458766937,0.381913632154465,0.801967024803162,0.0111216194927692,0.255167126655579,0.893862426280975,1.05106830596924,0.548813045024872,0.902688384056091,1.55642330646515,0.553358376026154,0.383649617433548,1.10543501377106
2881,0.497756242752075,2.49948287010193,2.25355219841003,1.12532997131348,1.92422890663147,2.2857072353363,0.933424949645996,1.72806859016418,0.40189254283905,0.770419001579285,0.0436047986149788,0.237836420536041,0.921315610408783,1.01302313804626,0.524001240730286,0.880686581134796,1.50982689857483,0.588442265987396,0.378568977117538,1.07370114326477
2883,0.479566603899002,2.51205897331238,2.24370384216309,1.15694940090179,1.9056339263916,2.26973485946655,0.94034606218338,1.77290987968445,0.445390582084656,0.744790971279144,0.0563151016831398,0.22295618057251,0.903866529464722,0.980391383171082,0.531347692012787,0.85033255815506,1.46192908287048,0.594362258911133,0.343235850334167,1.07609784603119
2885,0.457188814878464,2.44662952423096,2.26689219474792,1.20430135726929,1.89215433597565,2.26634836196899,0.968958139419556,1.8124703168869,0.4622782766819,0.726902604103088,0.0576658695936203,0.212868422269821,0.887204468250275,0.949677050113678,0.529550075531006,0.820260107517242,1.42121112346649,0.590528845787048,0.292483627796173,1.09045672416687
2887,0.434981316328049,2.36221075057983,2.27700185775757,1.22429609298706,1.87370502948761,2.27542996406555,0.961274683475494,1.79086494445801,0.473491817712784,0.732152819633484,0.0522463992238045,0.211016356945038,0.910079121589661,0.927900969982147,0.501524448394775,0.791883111000061,1.40829336643219,0.575022757053375,0.243176937103271,1.07228684425354
2889,0.420893907546997,2.35578918457031,2.22742629051208,1.20733594894409,1.88195776939392,2.2662615776062,0.928792417049408,1.74064910411835,0.493879735469818,0.71395081281662,0.0176426433026791,0.208561033010483,0.918072581291199,0.920965552330017,0.460951656103134,0.77158784866333,1.4215099811554,0.543724179267883,0.20683865249157,1.05091083049774
2891,0.413723170757294,2.39341163635254,2.16278123855591,1.20588743686676,1.92313981056213,2.28861904144287,0.908265173435211,1.70880901813507,0.478490024805069,0.683113276958466,0.0122465882450342,0.213119313120842,0.920726537704468,0.93186616897583,0.434237658977509,0.768224596977234,1.45292258262634,0.527884244918823,0.179461926221848,1.06988310813904
2893,0.392286539077759,2.4250762462616,2.15446376800537,1.20641875267029,1.93256568908691,2.32351469993591,0.899570882320404,1.72022759914398,0.442027240991592,0.684564411640167,0.0463863722980022,0.227000281214714,0.929969847202301,0.969590306282043,0.432562202215195,0.777535140514374,1.44606018066406,0.539959669113159,0.17723548412323,1.10967123508453
2895,0.38649645447731,2.46268486976624,2.16125965118408,1.22964787483215,1.92601180076599,2.37145519256592,0.937019765377045,1.7441577911377,0.444034665822983,0.707454562187195,0.0828482061624527,0.236550390720367,0.922980427742004,0.977659583091736,0.454759925603867,0.812111973762512,1.40406835079193,0.564145147800446,0.193267419934273,1.1443852186203
2897,0.409957557916641,2.49411582946777,2.15919756889343,1.23706829547882,1.96143233776093,2.44097709655762,0.957210123538971,1.75080907344818,0.489718198776245,0.730158507823944,0.0952534750103951,0.221508234739304,0.925533056259155,0.979195296764374,0.495980083942413,0.851437509059906,1.40254771709442,0.56490832567215,0.217957451939583,1.16250205039978
