,"O-PTIR 4/O-PTIR","O-PTIR 5/O-PTIR","O-PTIR 6/O-PTIR","O-PTIR 7/O-PTIR","O-PTIR 8/O-PTIR","O-PTIR 9/O-PTIR","O-PTIR 10/O-PTIR","O-PTIR 11/O-PTIR","O-PTIR 1/O-PTIR","O-PTIR 2/O-PTIR","O-PTIR 3/O-PTIR","O-PTIR 4/O-PTIR","O-PTIR 5/O-PTIR","O-PTIR 6/O-PTIR","O-PTIR 7/O-PTIR","O-PTIR 9/O-PTIR","O-PTIR 10/O-PTIR","O-PTIR 13/O-PTIR","O-PTIR 14/O-PTIR"
2699,-0.376127630472183,-0.0562579743564129,-0.325316190719604,-0.266165286302567,-0.553832113742828,-0.409039080142975,0.588715672492981,0.642585515975952,-0.518218398094177,-0.464713782072067,-0.907163619995117,0.412665545940399,-0.658653080463409,-0.315240770578384,-0.707088053226471,-0.592012405395508,0.359589695930481,-0.391936033964157,0.00957160629332066
2701,-0.339130938053131,0.0174242276698351,-0.0595870204269886,-0.0506707914173603,-0.394337058067322,-0.689687371253967,0.541890740394592,0.350884974002838,-0.74971330165863,0.0781279057264328,-0.454081207513809,0.502286493778229,-0.308416098356247,0.225185856223106,-0.550739109516144,-0.614179790019989,0.0752490758895874,-0.217098414897919,0.121973320841789
2703,-0.201308131217957,0.0681990087032318,0.267209023237228,-0.234084665775299,0.107331618666649,-0.717391550540924,0.334434479475021,0.403186023235321,-0.787101149559021,0.21307435631752,-0.358262598514557,0.303786665201187,-0.115823201835155,0.379096746444702,-0.456934690475464,-0.35143318772316,0.0488176122307777,0.0530183836817741,-0.514909505844116
2705,0.107626117765903,0.0867404192686081,0.374347984790802,-0.370470404624939,0.713898956775665,-0.648508250713348,0.276755928993225,0.322006046772003,-0.497719824314117,-0.0688766911625862,-0.407639741897583,-0.00968383252620697,0.26355367898941,0.377749800682068,-0.367966741323471,0.019744211807847,0.0945214256644249,0.133149996399879,-0.466372579336166
2707,0.269866347312927,0.0171098858118057,0.458577036857605,-0.434542655944824,0.669861316680908,-0.506636381149292,0.235670670866966,-0.074751153588295,-0.20406848192215,-0.108581632375717,-0.436512619256973,-0.193117886781693,0.312738835811615,0.242831066250801,-0.174822852015495,0.463878661394119,0.0914106890559196,0.057393740862608,-0.284731239080429
2709,0.228313028812408,-0.269340693950653,0.473567545413971,-0.392391711473465,0.306451290845871,-0.218678206205368,0.187892496585846,-0.337498724460602,0.192183211445808,-0.0364903174340725,-0.102625906467438,-0.103658050298691,0.0412038043141365,0.261275589466095,-0.0218393392860889,0.67678439617157,0.0991285368800163,0.0150803793221712,-0.217876598238945
2711,0.0885820165276527,-0.534314870834351,0.399732202291489,-0.522607266902924,0.0520902574062347,0.0723550468683243,0.0536799430847168,-0.431710869073868,0.233459457755089,-0.0196896065026522,0.202429905533791,-0.0847730860114098,-0.088375948369503,0.227894082665443,-0.20319901406765,0.56803286075592,-0.265304148197174,0.0156554542481899,-0.184605956077576
2713,0.150895059108734,-0.432195037603378,0.218899741768837,-0.200657859444618,0.172534584999084,0.0118975285440683,-0.236249268054962,-0.392478913068771,0.0914741307497025,-0.180377632379532,0.26755154132843,0.0223497245460749,-0.0498880259692669,0.164286941289902,-0.2725770175457,0.310577809810638,-0.567922472953796,0.130637109279633,-0.047510851174593
2715,0.1969885379076,-0.241912797093391,0.0289713870733976,0.0385062173008919,0.192603930830956,-0.0376779660582542,-0.442721992731094,-0.295938223600388,0.0983384549617767,-0.116838939487934,0.116135492920876,0.0612109154462814,-0.00302986497990787,0.312326908111572,0.0191624164581299,0.0488807335495949,-0.389959990978241,0.195830792188644,-0.0943968743085861
2717,0.112119011580944,-0.237761124968529,-0.00150456721894443,-0.0139650944620371,0.187268063426018,0.072040006518364,-0.302756100893021,0.00196680193766952,0.0645473971962929,-0.0881892070174217,0.0388573408126831,0.0975823253393173,0.0320758335292339,0.205525577068329,0.0784685909748077,0.153724297881126,-0.312825798988342,0.260401755571365,-0.220803514122963
2719,0.142839521169662,-0.331935375928879,-0.00195351708680391,0.114560306072235,0.229041576385498,0.12134850025177,-0.233789697289467,0.0647155791521072,-0.0199339501559734,0.0900799110531807,0.102538824081421,0.0915500596165657,0.0258060544729233,0.224982127547264,0.0807303860783577,0.283489614725113,-0.283801168203354,0.287392139434814,-0.23309238255024
2721,0.289028912782669,-0.387094080448151,-0.104326590895653,0.215954393148422,0.128525018692017,0.20816658437252,-0.0367879085242748,0.0709206312894821,0.0382505171000957,0.239833891391754,-0.0448951162397861,0.10446985065937,0.0433402843773365,0.364717245101929,0.211024597287178,0.154956430196762,-0.265544235706329,0.264724969863892,-0.265413671731949
2723,0.342527836561203,-0.248508661985397,-0.153910964727402,0.147130638360977,0.0711198225617409,0.264555126428604,0.0224201623350382,0.0133352223783731,-0.0129152284935117,0.155205190181732,-0.0464119799435139,0.0440085493028164,0.121516473591328,0.408931195735931,0.264528959989548,0.154875665903091,-0.143448725342751,0.0789200961589813,-0.106476351618767
2725,0.304015517234802,0.0142941894009709,-0.108974948525429,-0.0784247666597366,0.197590544819832,0.301044583320618,-0.0426466427743435,-0.135643944144249,-0.0716077536344528,-0.123311825096607,0.0373945087194443,-0.0519170649349689,0.136594340205193,0.30743944644928,0.166047379374504,0.14613538980484,-0.212782815098763,-0.0334023609757423,-0.201921999454498
2727,0.248815357685089,0.0983273014426231,-0.00719479005783796,-0.0915056467056274,0.193579033017159,0.300247490406036,-0.219272822141647,-0.354365706443787,0.0865783989429474,-0.0349615029990673,0.0968481153249741,0.000763325369916856,-0.00750911328941584,0.230636611580849,-0.0612361393868923,0.113002590835094,-0.254947155714035,-0.165768146514893,-0.130666807293892
2729,0.122560903429985,-0.0146529758349061,-0.0218203198164701,-0.0700332298874855,0.134770423173904,0.148773342370987,-0.243425413966179,-0.202144473791122,0.14611054956913,0.0216245166957378,0.136647075414658,0.0072656711563468,-0.0304396171122789,0.217611864209175,-0.285747736692429,0.0905367881059647,-0.200518906116486,-0.130790933966637,0.0697709321975708
2731,0.0683139264583588,-0.172356247901917,-0.0164174530655146,-0.0345065742731094,0.015658650547266,-0.0254473332315683,-0.177469924092293,-0.072089821100235,0.159281745553017,0.128625646233559,0.123473666608334,-0.0650616660714149,0.0398839563131332,0.0570936389267445,-0.281188398599625,0.193937659263611,-0.14003187417984,-0.0937511622905731,0.0783407688140869
2733,0.0112284338101745,-0.185698822140694,0.0525958091020584,-0.00772509071975946,0.0139506058767438,-0.167615666985512,-0.181794598698616,-0.104800648987293,0.146237686276436,0.179713606834412,0.035649698227644,-0.0875675082206726,0.135876208543777,-0.00143701734486967,-0.1451425999403,0.351797580718994,-0.0901447087526321,0.0581510588526726,0.0233070123940706
2735,-0.0308791976422071,-0.167183324694633,0.118094272911549,0.0808867067098618,0.0610265955328941,-0.255967915058136,-0.0804447531700134,-0.155953541398048,0.0679933130741119,0.125614538788795,0.0615568831562996,-0.0582609251141548,0.18800176680088,0.126348242163658,-0.124860256910324,0.312362790107727,-0.150199458003044,0.121161386370659,0.048913087695837
2737,-0.0950487777590752,-0.21947106719017,0.148328557610512,0.134010881185532,-0.0128273637965322,-0.255045384168625,0.0415504164993763,-0.0952044129371643,-0.000451025378424674,0.125799894332886,0.0116441724821925,-0.0160587802529335,0.247506037354469,0.310285091400146,-0.173949509859085,0.173392713069916,-0.051928948611021,0.0491667427122593,0.0660332813858986
2739,-0.178060218691826,-0.193216428160667,0.142296016216278,0.0956181809306145,-0.0641532316803932,-0.219624921679497,0.0729212760925293,-0.0685909241437912,-0.0783893167972565,0.211219936609268,0.0221382845193148,0.0187464654445648,0.262402921915054,0.351809591054916,-0.224768489599228,0.179763838648796,0.038374662399292,-0.0210539530962706,0.0893534123897552
2741,-0.184367507696152,-0.0783228650689125,0.123714379966259,0.0266865938901901,-0.0735796466469765,-0.134403467178345,0.151611313223839,-0.110220052301884,-0.0768694579601288,0.313236773014069,0.0848500430583954,0.0448553524911404,0.312041968107224,0.277354270219803,-0.263046979904175,0.226534157991409,-0.0269604343920946,-0.0270606763660908,0.104279913008213
2743,-0.124693222343922,-0.0660778060555458,0.123086482286453,-0.071001224219799,-0.117379434406757,-0.052667673677206,0.204235330224037,-0.195945113897324,-0.0243402794003487,0.280956536531448,0.145060211420059,0.0796544700860977,0.343725472688675,0.242187693715096,-0.230864033102989,0.186269178986549,-0.0713486969470978,-0.0152694070711732,0.132347792387009
2745,-0.0906234085559845,-0.051318671554327,0.131606847047806,-0.03664655610919,-0.0780451744794846,-0.016879428178072,0.199093624949455,-0.113494299352169,0.00529793277382851,0.218938440084457,0.154625669121742,0.039162527769804,0.34285843372345,0.231864988803864,-0.194320768117905,0.128042668104172,-0.0134909935295582,0.0942930951714516,0.162665188312531
2747,-0.0580399297177792,-0.0394045263528824,0.0713128373026848,0.123571433126926,-0.0697709694504738,-0.0537160784006119,0.153066202998161,-0.0996942743659019,0.0665142685174942,0.193121239542961,0.109975174069405,0.0266509260982275,0.238645642995834,0.281636595726013,-0.139002859592438,0.132668688893318,0.149757072329521,0.152616530656815,0.179923474788666
2749,0.00197986070998013,-0.046162698417902,0.00991937983781099,0.117711678147316,-0.0428505763411522,-0.136421009898186,0.0467720590531826,-0.0804306045174599,0.0748851448297501,0.120664969086647,0.0552950352430344,0.190972194075584,0.239405423402786,0.314824759960175,-0.147365599870682,0.18169504404068,0.206713706254959,0.23011825978756,0.222718864679337
2751,0.0275935046374798,-0.0314949750900269,-0.00723792985081673,0.0677651390433311,0.0456665009260178,-0.119312606751919,0.017936484888196,0.0373406372964382,0.0599811673164368,0.0803616493940353,0.0735889375209808,0.260899722576141,0.270267605781555,0.280379921197891,-0.0854798927903175,0.262777060270309,0.0864840969443321,0.28910556435585,0.338288873434067
2753,0.0291849542409182,-0.0192415490746498,0.0286065358668566,0.0772077366709709,0.089983694255352,-0.136332914233208,0.0811606645584106,0.129390969872475,0.036912813782692,0.0404896065592766,0.0636910200119019,0.198906570672989,0.301730871200562,0.26276770234108,-0.027172701433301,0.304413020610809,0.0294677913188934,0.270463109016418,0.36877378821373
2755,0.0754320621490479,-0.009778524748981,0.017548680305481,0.00524995476007462,0.134245425462723,-0.104399599134922,0.0826988220214844,0.14189438521862,0.0326204337179661,0.0123312054201961,0.0503543727099895,0.149845600128174,0.289843857288361,0.212467178702354,-0.0825882405042648,0.289694607257843,0.139632284641266,0.208322331309319,0.380460053682327
2757,0.170273751020432,0.0786405503749847,-0.0144299790263176,-0.0326481238007545,0.124210543930531,-0.020975686609745,0.0406252890825272,0.124432638287544,0.00251181866042316,-0.0605302713811398,0.0359357371926308,0.145516157150269,0.311627924442291,0.151983126997948,-0.0904045104980469,0.269326448440552,0.126781970262527,0.238426089286804,0.385974526405334
2759,0.283477991819382,0.186652973294258,-0.0119243953377008,-0.0395821034908295,0.0739201679825783,0.0370018854737282,-0.0304766800254583,0.0713367760181427,-0.0616868399083614,-0.014266099780798,0.0710138380527496,0.145180106163025,0.402342975139618,0.198130041360855,-0.0601674467325211,0.280889868736267,0.0560661554336548,0.280706793069839,0.336227804422379
2761,0.339831173419952,0.179985627532005,-0.00708848377689719,-0.0895113945007324,0.00946391560137272,0.0425107553601265,-0.0762144178152084,0.0244540739804506,-0.0913363695144653,0.0950583219528198,0.0238093603402376,0.147500559687614,0.455416589975357,0.294445365667343,-0.0593684427440166,0.258392989635468,0.0866058766841888,0.358426123857498,0.27117782831192
2763,0.36188605427742,0.114230066537857,0.000884519075043499,-0.10198000818491,0.0360638797283173,0.0705868676304817,-0.0108258435502648,0.0138972494751215,-0.100195981562138,0.160103008151054,-0.0303238481283188,0.176504895091057,0.436485886573792,0.349937617778778,-0.0700293481349945,0.187471076846123,0.138797447085381,0.315872490406036,0.227127239108086
2765,0.326695919036865,0.0890474915504456,0.0715145096182823,-0.0946167781949043,0.151004925370216,0.0997568964958191,0.110180675983429,0.0287020672112703,-0.0559688545763493,0.133735105395317,0.0168077647686005,0.166969075798988,0.434474617242813,0.366104066371918,-0.0452448166906834,0.148828595876694,0.123695932328701,0.264803826808929,0.262487828731537
2767,0.269035428762436,0.0525215566158295,0.138435080647469,-0.0505089424550533,0.20551486313343,0.113927088677883,0.173612833023071,-0.00818998366594315,-0.0616012811660767,0.139686405658722,0.0616470836102962,0.114850901067257,0.416245341300964,0.3377286195755,-0.0362829118967056,0.222690775990486,0.00668995222076774,0.301341593265533,0.321111530065536
2769,0.249074712395668,-0.0231063943356276,0.126637861132622,0.0602194778621197,0.14360274374485,0.0660348758101463,0.179288268089294,-0.0287266783416271,-0.108347125351429,0.186831310391426,0.0762453153729439,0.0321143046021461,0.366414576768875,0.354379922151566,-0.0816483125090599,0.292260438203812,-0.0182618945837021,0.269086897373199,0.31640836596489
2771,0.262113988399506,-0.0432463027536869,0.0771114304661751,0.0923959538340569,0.15162068605423,0.00383713468909264,0.1760233938694,-0.0183918513357639,-0.143132880330086,0.248280867934227,0.0642597377300262,0.00730150286108255,0.339821875095367,0.41453629732132,-0.0889443084597588,0.276727199554443,0.0291182734072208,0.217787072062492,0.259581327438354
2773,0.239275068044662,-0.00213374337181449,0.0445284806191921,0.108859784901142,0.207896277308464,-0.0252295061945915,0.133747518062592,-0.0234826169908047,-0.0978874862194061,0.26030233502388,-0.00973629299551249,-0.014917372725904,0.337859869003296,0.351947546005249,-0.0781456381082535,0.199758931994438,0.0238709952682257,0.204451516270638,0.283360868692398
2775,0.210824951529503,-0.00663263630121946,0.0252778194844723,0.146388366818428,0.243681415915489,-0.0246261171996593,0.0914917960762978,-0.0667273253202438,-0.0345671474933624,0.268233388662338,-0.0705050677061081,-0.027731079608202,0.381112933158875,0.206662893295288,-0.0844101160764694,0.0471284873783588,0.0147941308096051,0.188792377710342,0.352342277765274
2777,0.203806072473526,0.00152032007463276,-0.00985407084226608,0.169654205441475,0.304367780685425,-0.0275142677128315,0.0643636807799339,-0.0720239803195,-0.0497877597808838,0.243761301040649,-0.0916275456547737,0.0151247279718518,0.489392936229706,0.129230827093124,-0.0841545909643173,-0.063204400241375,0.0229195673018694,0.194068074226379,0.406745791435242
2779,0.181632339954376,0.0387586541473866,-0.0193810183554888,0.118145480751991,0.303089141845703,-0.0344003848731518,0.0150253288447857,-0.0648626908659935,-0.105932921171188,0.19128654897213,-0.0847881734371185,0.0118820099160075,0.545702278614044,0.136949211359024,-0.0656070038676262,-0.0513116680085659,0.0165926497429609,0.212137773633003,0.486864775419235
2781,0.202735766768456,0.0930202305316925,0.0201001968234777,0.0152779808267951,0.241276249289513,-0.0523332394659519,0.0207372829318047,-0.0408675111830235,-0.0649333819746971,0.111477084457874,-0.0781964287161827,0.0335742980241776,0.512469828128815,0.204192206263542,-0.0348093658685684,0.0598754100501537,-0.0126497484743595,0.198214367032051,0.513785719871521
2783,0.203097298741341,0.0955528765916824,0.0309710633009672,-0.0765587240457535,0.182558566331863,-0.119397878646851,0.0455801114439964,-0.0237985290586948,-0.0975796803832054,0.124582163989544,-0.0549011752009392,0.140703439712524,0.504147589206696,0.298526585102081,2.97203660011292E-05,0.21611849963665,-0.0293459370732307,0.27159595489502,0.466929614543915
2785,0.189347118139267,0.0658459663391113,0.0398316644132137,-0.108718670904636,0.19051106274128,-0.167589232325554,0.105594545602798,-0.0645048245787621,-0.11376079171896,0.213024467229843,-0.0512861832976341,0.250188589096069,0.551444709300995,0.320374697446823,0.00300023565068841,0.303598135709763,-0.0545636564493179,0.342607200145721,0.415695339441299
2787,0.195308595895767,0.0240175351500511,0.0538258627057076,0.0340606868267059,0.231561586260796,-0.163678780198097,0.140350937843323,-0.15632376074791,-0.108543612062931,0.294920921325684,-0.0122591825202107,0.31051567196846,0.552324116230011,0.321731269359589,-0.0760277956724167,0.268836677074432,-0.0222194660454988,0.347509384155273,0.376526296138763
2789,0.224163740873337,-0.00990351196378469,0.0521348007023335,0.229530602693558,0.304619401693344,-0.119505770504475,0.150742962956429,-0.150266334414482,-0.124486647546291,0.291229873895645,0.0721074417233467,0.301384836435318,0.476797103881836,0.32336550951004,-0.117365702986717,0.222377926111221,-0.00772167043760419,0.381316274404526,0.397020548582077
2791,0.299292266368866,-0.0404423996806145,0.0164923965930939,0.323151588439941,0.416480600833893,-0.0933484807610512,0.159777358174324,-0.103458657860756,-0.14544153213501,0.279532730579376,0.124530412256718,0.284558415412903,0.466653764247894,0.340498059988022,-0.0885855108499527,0.237135767936707,-0.013489643111825,0.473394572734833,0.450741440057755
2793,0.347010940313339,-0.0686534345149994,0.0147446664050221,0.242650553584099,0.506000518798828,-0.12483499199152,0.162916928529739,-0.0773141384124756,-0.108556590974331,0.259557396173477,0.112304173409939,0.257346957921982,0.552976071834564,0.353163003921509,-0.0465895496308804,0.277080118656158,-0.0320632196962833,0.526121079921722,0.517780184745789
2795,0.358926445245743,-0.095600999891758,0.02650679461658,0.130065590143204,0.53127110004425,-0.15156689286232,0.163065403699875,-0.110913336277008,-0.0925720632076263,0.258531123399734,0.100396066904068,0.261771827936172,0.647857904434204,0.384906053543091,-0.0521272569894791,0.291452646255493,0.0120480749756098,0.527735888957977,0.576014995574951
2797,0.408933490514755,-0.096346840262413,0.0187910757958889,0.112063854932785,0.439914405345917,-0.127683103084564,0.175628378987312,-0.170322880148888,-0.100698918104172,0.250150620937347,0.0905484259128571,0.317658990621567,0.64395546913147,0.439910024404526,-0.0881825909018517,0.275377511978149,0.0843784883618355,0.52923059463501,0.582374095916748
2799,0.426801979541779,-0.0409938804805279,0.0067853843793273,0.0853894650936127,0.38058277964592,-0.106954708695412,0.149466559290886,-0.148933261632919,-0.135884925723076,0.235822722315788,0.0948486998677254,0.321793496608734,0.612836837768555,0.463127881288528,-0.0844315215945244,0.238500759005547,0.0811698138713837,0.467525869607925,0.605188310146332
2801,0.396675914525986,0.00198450498282909,-0.0234062727540731,0.0540369302034378,0.38358598947525,-0.0845379456877708,0.0953134447336197,-0.117696426808834,-0.115927785634995,0.271749138832092,0.0718978568911552,0.289158076047897,0.641310214996338,0.43984180688858,-0.111421138048172,0.197987779974937,0.0081342663615942,0.452075093984604,0.640563368797302
2803,0.376207739114761,0.00811820756644011,-0.0125349136069417,0.0621484704315662,0.418945759534836,-0.0365861468017101,0.109653741121292,-0.124189615249634,-0.0963098257780075,0.25334644317627,0.0381759963929653,0.2068240493536,0.719573378562927,0.421116530895233,-0.198091834783554,0.199068024754524,0.0381692796945572,0.450670778751373,0.71650093793869
2805,0.388595342636108,0.0194258522242308,-0.0283238664269447,0.0645372420549393,0.408223241567612,0.0177609622478485,0.143006265163422,-0.0972748622298241,-0.044873159378767,0.22082893550396,-0.0151882031932473,0.153009474277496,0.749859511852264,0.434203505516052,-0.18824765086174,0.260826110839844,0.0264348238706589,0.403820693492889,0.739282608032227
2807,0.399992614984512,0.0314362496137619,-0.0802186951041222,0.0682617500424385,0.407199680805206,0.0391213893890381,0.14975480735302,-0.0893353894352913,-0.0723539516329765,0.299754768610001,0.0133138354867697,0.152595639228821,0.737896382808685,0.478230655193329,-0.174998849630356,0.292369812726974,-0.0607660636305809,0.401758998632431,0.678759336471558
2809,0.408341944217682,0.0365868881344795,-0.0764997527003288,0.0784948542714119,0.465459167957306,0.0129211712628603,0.14917254447937,-0.0760433301329613,-0.141073927283287,0.423615753650665,0.0770341381430626,0.168182075023651,0.726568162441254,0.536969721317291,-0.14389768242836,0.276800960302353,-0.0669412016868591,0.420100748538971,0.62864750623703
2811,0.432402372360229,0.0545335598289967,-0.0192969385534525,0.0597127676010132,0.510258853435516,-0.0405482426285744,0.160106256604195,-0.0595388449728489,-0.110997624695301,0.550976574420929,0.105617441236973,0.172495186328888,0.72300785779953,0.618383347988129,-0.134811162948608,0.290358871221542,-0.00776328658685088,0.4118732213974,0.646994709968567
2813,0.445971578359604,0.0493426248431206,0.0475385822355747,0.093013159930706,0.54752242565155,-0.0384944453835487,0.12614569067955,-0.0855163484811783,-0.0476648956537247,0.626526176929474,0.0918097719550133,0.152971461415291,0.721611618995667,0.637088298797607,-0.12320014834404,0.344891041517258,-0.0093378946185112,0.378684937953949,0.668253719806671
2815,0.446562737226486,0.0551475323736668,0.0854859352111816,0.147096768021584,0.570259213447571,-0.0148548204451799,0.132471203804016,-0.0866775512695313,-0.0251085795462132,0.61692750453949,0.100199699401855,0.148772835731506,0.749697268009186,0.564893484115601,-0.138619691133499,0.389903992414474,-0.0170200988650322,0.312934845685959,0.664795577526093
2817,0.46172821521759,0.096934974193573,0.0893083810806274,0.210381090641022,0.582728087902069,-0.019370486959815,0.148226976394653,-0.14823642373085,-0.0389937609434128,0.554470837116241,0.0796413868665695,0.148030400276184,0.853858351707458,0.519026100635529,-0.162395343184471,0.372759193181992,-0.0102110262960196,0.318766355514526,0.655502080917358
2819,0.465963989496231,0.139341816306114,0.0659184679389,0.255924701690674,0.56439471244812,0.00478836661204696,0.151176244020462,-0.163449004292488,-0.0392803512513638,0.484992682933807,0.0472079813480377,0.189465239644051,0.944188892841339,0.551679015159607,-0.0730607509613037,0.357265323400497,0.00961196143180132,0.398338794708252,0.663284361362457
2821,0.468950718641281,0.147847592830658,0.000142304605105892,0.265527874231339,0.537943482398987,0.0473460480570793,0.129047438502312,-0.0726116970181465,-0.0685314908623695,0.474734663963318,0.0426157377660275,0.241408929228783,0.969256699085236,0.605322182178497,-0.0563055500388145,0.368568420410156,0.00778105389326811,0.433363139629364,0.715792179107666
2823,0.50448352098465,0.129883915185928,-0.0199281144887209,0.266209959983826,0.537733316421509,0.102189116179943,0.162198439240456,-0.0418706312775612,-0.0371117442846298,0.518750131130219,0.0741878598928452,0.295734941959381,0.95165091753006,0.626022815704346,-0.0966595411300659,0.384088814258575,-0.00895193219184875,0.479815661907196,0.788089990615845
2825,0.545195996761322,0.146585762500763,0.0467600636184216,0.275542557239532,0.584490180015564,0.114747986197472,0.18574795126915,-0.028030090034008,0.0211920980364084,0.551251828670502,0.171341270208359,0.338878959417343,0.9455286860466,0.665886104106903,-0.0744293630123138,0.45025360584259,-0.0163028687238693,0.521949470043182,0.820252418518066
2827,0.593835294246674,0.146361827850342,0.0740213990211487,0.282934308052063,0.64332640171051,0.0991199687123299,0.169915318489075,-0.0123954927548766,0.0677190646529198,0.539857804775238,0.271073281764984,0.345008492469788,0.976063251495361,0.717249810695648,-0.0370668843388557,0.565576076507568,0.00831743143498898,0.56903201341629,0.855643033981323
2829,0.652104735374451,0.136601224541664,0.0412074476480484,0.279391020536423,0.760603547096252,0.0516711249947548,0.106645338237286,-0.0361712761223316,0.0765160694718361,0.557184219360352,0.367358088493347,0.340677857398987,1.09985184669495,0.729711949825287,-0.0177753511816263,0.629125118255615,0.00374121335335076,0.560927391052246,0.887630820274353
2831,0.728689849376678,0.139750242233276,0.00450373440980911,0.251120060682297,0.86726850271225,0.00182780774775892,0.0536944828927517,-0.0805028900504112,0.024857509881258,0.580084443092346,0.413089632987976,0.323163479566574,1.24615573883057,0.775370717048645,-0.027075782418251,0.685994803905487,-0.0703258663415909,0.543217360973358,0.916226267814636
2833,0.832715272903442,0.152525842189789,-0.0187031328678131,0.265938341617584,0.950477063655853,-0.015205885283649,0.0769882649183273,-0.0726305991411209,0.00370584358461201,0.621237695217133,0.426580905914307,0.317737847566605,1.3946772813797,0.889254689216614,-0.0522006340324879,0.777504026889801,-0.111533761024475,0.61271744966507,1.03164672851563
2835,1.00359678268433,0.190049558877945,-0.00305612152442336,0.362973660230637,1.05229663848877,0.0300699565559626,0.159414350986481,0.0173022653907537,0.0476704798638821,0.728746175765991,0.443762421607971,0.359640836715698,1.60044300556183,1.00131106376648,-0.0270478371530771,0.975185811519623,0.0107923168689013,0.74411141872406,1.21383500099182
2837,1.2292857170105,0.275903850793839,0.0683998689055443,0.517070114612579,1.17718815803528,0.0335035100579262,0.260958731174469,0.0456307791173458,0.073188990354538,0.879763960838318,0.514250814914703,0.408417016267776,1.87020337581635,1.14490151405334,-0.0175205618143082,1.27762031555176,0.15737521648407,0.893683254718781,1.41379594802856
2839,1.49436891078949,0.378027200698853,0.136906683444977,0.742232441902161,1.35386192798615,0.0291634853929281,0.384919315576553,0.00250983121804893,0.128915622830391,1.05817258358002,0.648106336593628,0.446824669837952,2.20038032531738,1.36857736110687,-0.0795325264334679,1.58036231994629,0.3223517537117,1.0857218503952,1.66196179389954
2841,1.76172387599945,0.486587196588516,0.201517462730408,1.06353843212128,1.62894725799561,0.0504039786756039,0.566682457923889,-0.0702179297804832,0.184370785951614,1.31866574287415,0.841387867927551,0.508582413196564,2.65697550773621,1.67029321193695,-0.161109089851379,1.87495017051697,0.435565561056137,1.3117698431015,1.99572908878326
2843,2.07563185691833,0.600582778453827,0.233949959278107,1.41470992565155,2.02777433395386,0.0602545775473118,0.783602356910706,-0.111254505813122,0.17837929725647,1.61188924312592,1.03520202636719,0.573078632354736,3.20914721488953,2.0085084438324,-0.146117746829987,2.14726161956787,0.506622672080994,1.55762147903442,2.30607938766479
2845,2.41715955734253,0.726187407970428,0.241380020976067,1.66959166526794,2.48288297653198,0.0496539250016212,0.968051612377167,-0.14192271232605,0.17454905807972,1.88066709041595,1.24131810665131,0.685438752174377,3.76123046875,2.32951068878174,-0.0326816290616989,2.41758227348328,0.626527488231659,1.79633951187134,2.54852867126465
2847,2.69321227073669,0.835563778877258,0.245664343237877,1.85577750205994,2.84141302108765,0.0694951713085175,1.08336126804352,-0.0994754582643509,0.258675783872604,2.03925323486328,1.43847143650055,0.780745267868042,4.1657543182373,2.53291630744934,-0.045903205871582,2.68824529647827,0.743107318878174,1.96097552776337,2.69757318496704
2849,2.84609484672546,0.880419552326202,0.255517691373825,1.97316920757294,3.05592012405396,0.0720835402607918,1.10631763935089,-0.00663457764312625,0.34538671374321,2.04414081573486,1.50784850120544,0.804504871368408,4.32610654830933,2.57640409469604,-0.0784629955887794,2.88559556007385,0.780450999736786,2.03787112236023,2.77613663673401
2851,2.90468883514404,0.874219357967377,0.257942914962769,1.98240971565247,3.16060209274292,0.0479166656732559,1.06811451911926,0.0716585069894791,0.360203951597214,1.99252688884735,1.46035480499268,0.824108004570007,4.31759881973267,2.54462051391602,-0.0591810420155525,2.95291090011597,0.758722722530365,2.03768873214722,2.80818438529968
2853,2.85703229904175,0.809421122074127,0.264310151338577,1.91175150871277,3.17619919776917,0.0441947132349014,1.03731608390808,0.0570532530546188,0.384861141443253,1.95982480049133,1.40992987155914,0.848666489124298,4.23015594482422,2.48371553421021,-0.115607224404812,2.87032413482666,0.698130667209625,2.0336856842041,2.75638508796692
2855,2.74322628974915,0.746282875537872,0.280761659145355,1.78421461582184,3.05962157249451,0.0391270592808723,1.05759429931641,0.0255279317498207,0.462790638208389,1.9023859500885,1.41650390625,0.826987564563751,4.08696985244751,2.42895245552063,-0.183987945318222,2.68094325065613,0.629154205322266,2.00063133239746,2.65130662918091
2857,2.54409313201904,0.69868791103363,0.298891097307205,1.67237961292267,2.7965714931488,0.0632003843784332,1.08630359172821,0.0547848492860794,0.496711194515228,1.81484389305115,1.40753602981567,0.812463164329529,3.88958263397217,2.35587668418884,-0.13706211745739,2.4658989906311,0.552420437335968,1.95966041088104,2.58208107948303
2859,2.36135816574097,0.61823445558548,0.267089933156967,1.59552109241486,2.51145219802856,0.0960340201854706,1.0209813117981,0.0533074922859669,0.471527546644211,1.75728213787079,1.29081976413727,0.80970424413681,3.64352679252625,2.24431490898132,-0.1280337870121,2.23270392417908,0.436146199703217,1.87421715259552,2.51292848587036
2861,2.24756145477295,0.544058799743652,0.220210790634155,1.52819347381592,2.31371569633484,0.0948005020618439,0.896889984607697,0.0315889157354832,0.475412458181381,1.70486998558044,1.16161441802979,0.777816355228424,3.40246415138245,2.14305305480957,-0.125338211655617,1.97665703296661,0.331291526556015,1.74375128746033,2.42793083190918
