,"O-PTIR 1/O-PTIR","O-PTIR 2/O-PTIR","O-PTIR 3/O-PTIR","O-PTIR 4/O-PTIR","O-PTIR 5/O-PTIR","O-PTIR 6/O-PTIR","O-PTIR 7/O-PTIR","O-PTIR 8/O-PTIR","O-PTIR 9/O-PTIR","O-PTIR 10/O-PTIR","O-PTIR 11/O-PTIR","O-PTIR 12/O-PTIR","O-PTIR 13/O-PTIR","O-PTIR 14/O-PTIR","O-PTIR 15/O-PTIR","O-PTIR 16/O-PTIR"
1441,0.152862221002579,0.336639791727066,1.60020983219147,0.740187585353851,0.532093942165375,1.51868522167206,0.899851202964783,2.90090465545654,0.334314316511154,0.126757219433784,0.501363515853882,2.82794308662415,0.788259208202362,0.861467719078064,1.37006163597107,0.2039605230093
1443,0.12353178858757,0.329586505889893,1.59880805015564,0.739191830158234,0.52153342962265,1.50356101989746,0.875429809093475,2.97663307189941,0.323309928178787,0.142081812024117,0.496320813894272,2.89310026168823,0.778248250484467,0.840172469615936,1.36701619625092,0.224743440747261
1445,0.117472030222416,0.314160346984863,1.58135831356049,0.730373978614807,0.512500762939453,1.51305174827576,0.849196255207062,3.02739858627319,0.29417473077774,0.138974338769913,0.496573626995087,2.92600226402283,0.756496787071228,0.840719103813171,1.35414838790894,0.226545348763466
1447,0.114396877586842,0.309186637401581,1.54990375041962,0.761405289173126,0.626616418361664,1.62794756889343,0.87030291557312,3.08225655555725,0.264316350221634,0.112641781568527,0.504957556724548,2.93674683570862,0.71600729227066,0.891484439373016,1.39659535884857,0.227572038769722
1449,0.111381694674492,0.30430993437767,1.51906275749207,0.791831254959106,0.738506078720093,1.74060225486755,0.89099782705307,3.13604474067688,0.23504039645195,0.0868228748440742,0.513177931308746,2.94728207588196,0.676307499408722,0.941259682178497,1.43821430206299,0.228578731417656
1451,0.10842477530241,0.299527406692505,1.4888174533844,0.821669518947601,0.848234295845032,1.85108077526093,0.911293029785156,3.18879365921021,0.206329971551895,0.0615027472376823,0.521239519119263,2.95761370658875,0.637374639511108,0.990073263645172,1.47902929782867,0.229565978050232
1453,0.0849480628967285,0.282327890396118,1.45315325260162,0.790625751018524,0.80879157781601,1.78316342830658,0.89164787530899,3.14567375183105,0.224030956625938,0.0511299297213554,0.514636874198914,2.88689637184143,0.606874942779541,0.978809118270874,1.45991694927216,0.223787307739258
1455,0.0690740495920181,0.270658254623413,1.42258775234222,0.707823634147644,0.74422299861908,1.67696392536163,0.842452943325043,3.10241842269897,0.24529005587101,0.059223834425211,0.489798754453659,2.80009007453918,0.58501148223877,0.938867926597595,1.39754891395569,0.231617480516434
1457,0.0793280005455017,0.27201583981514,1.39952993392944,0.644634127616882,0.673400521278381,1.65630316734314,0.809981524944305,3.04395961761475,0.267525851726532,0.0463253892958164,0.436634242534637,2.74603390693665,0.561803460121155,0.910524368286133,1.33862662315369,0.250296384096146
1459,0.0918921530246735,0.235553756356239,1.41877830028534,0.623035132884979,0.681640565395355,1.702791929245,0.822354853153229,3.00068807601929,0.245914801955223,0.0355404391884804,0.394928187131882,2.71172499656677,0.519138753414154,0.885171592235565,1.33226156234741,0.266406446695328
1461,0.0996398329734802,0.193579167127609,1.44874334335327,0.650741517543793,0.703577160835266,1.68406045436859,0.833931565284729,2.98101592063904,0.247608557343483,0.0388410426676273,0.372109413146973,2.68982362747192,0.491416066884995,0.845732390880585,1.31716847419739,0.265290230512619
1463,0.107787944376469,0.19268599152565,1.46210384368896,0.665462136268616,0.710599422454834,1.6669088602066,0.806785821914673,2.9771888256073,0.220226809382439,0.0564915686845779,0.36217987537384,2.69396615028381,0.481327146291733,0.803331136703491,1.31445252895355,0.261922359466553
1465,0.0685285180807114,0.212078973650932,1.45826411247253,0.646173655986786,0.719045639038086,1.68342566490173,0.760335385799408,3.01476788520813,0.146834224462509,0.0455387160181999,0.353434026241302,2.68608069419861,0.493387430906296,0.775611817836761,1.33986628055573,0.276810169219971
1467,0.0312542729079723,0.21689547598362,1.43026292324066,0.601514577865601,0.725802063941956,1.6590530872345,0.718490779399872,3.05680751800537,0.0874961465597153,0.0166054368019104,0.345633804798126,2.64654302597046,0.519191443920135,0.734103918075562,1.34306454658508,0.273304969072342
1469,0.039009615778923,0.200376242399216,1.35428786277771,0.560793220996857,0.713147699832916,1.62551748752594,0.66059935092926,3.03906726837158,0.0430608354508877,0.000596999539993703,0.323449611663818,2.62135362625122,0.531997740268707,0.719786763191223,1.31379377841949,0.266833066940308
1471,0.0607223436236382,0.185326710343361,1.28548789024353,0.539992332458496,0.690698862075806,1.58240079879761,0.629120886325836,2.97551822662354,0.0361077785491943,0.00666161347180605,0.27851328253746,2.62625670433044,0.532011687755585,0.742408156394958,1.28909158706665,0.263854324817657
1473,0.0476377159357071,0.19538788497448,1.23141026496887,0.51236093044281,0.656517028808594,1.5394686460495,0.64897894859314,2.89827418327332,0.0612748973071575,0.0402771793305874,0.214252978563309,2.58819818496704,0.531587183475494,0.787012755870819,1.27479326725006,0.257207870483398
1475,0.00379923591390252,0.22366638481617,1.25999975204468,0.497843831777573,0.631037414073944,1.5173773765564,0.669594049453735,2.84116816520691,0.117552049458027,0.0988286435604095,0.188076928257942,2.57243514060974,0.542440533638,0.813329815864563,1.27808809280396,0.218126475811005
1477,-0.0272531323134899,0.231637582182884,1.32152855396271,0.490582287311554,0.653110861778259,1.48634386062622,0.666498303413391,2.80855321884155,0.177807345986366,0.133713826537132,0.187532380223274,2.56748795509338,0.547380983829498,0.787726402282715,1.29612016677856,0.183646559715271
1479,-0.0287603791803122,0.244782641530037,1.40659308433533,0.475834459066391,0.69645231962204,1.4484965801239,0.65970915555954,2.84389090538025,0.238700747489929,0.133577644824982,0.209150686860085,2.5622456073761,0.531636834144592,0.751591920852661,1.29997205734253,0.156099736690521
1481,-0.03131502866745,0.293062210083008,1.51193225383759,0.476629227399826,0.724354565143585,1.49240028858185,0.64598685503006,2.9375114440918,0.259101092815399,0.104462318122387,0.229247778654099,2.58404946327209,0.544659018516541,0.746111631393433,1.29662096500397,0.165298968553543
1483,-0.0286040008068085,0.338249713182449,1.63149583339691,0.498697221279144,0.752316415309906,1.58348572254181,0.627692997455597,3.06182527542114,0.249738126993179,0.0997062176465988,0.236771151423454,2.61139321327209,0.567508578300476,0.760009109973907,1.29790318012238,0.179061442613602
1485,-0.0119502320885658,0.376469045877457,1.74253022670746,0.52400004863739,0.816506803035736,1.66407358646393,0.637222170829773,3.14647626876831,0.268124729394913,0.0940538346767426,0.211845904588699,2.64091801643372,0.57037353515625,0.78206992149353,1.30961990356445,0.171943843364716
1487,-0.003271872876212,0.37711289525032,1.81328153610229,0.521543502807617,0.869090735912323,1.73783111572266,0.671418726444244,3.19903421401978,0.284848690032959,0.0805787146091461,0.183475524187088,2.74566435813904,0.578993320465088,0.794946014881134,1.36281049251556,0.166675925254822
1489,0.0380244329571724,0.397005409002304,1.91304278373718,0.581232309341431,0.90830659866333,1.89505612850189,0.729793965816498,3.35255002975464,0.263702899217606,0.063938707113266,0.222060799598694,2.94904541969299,0.629031121730804,0.81008118391037,1.50382876396179,0.202681049704552
1491,0.0789085924625397,0.426198959350586,2.06169438362122,0.697515845298767,0.946562170982361,2.10275173187256,0.805967628955841,3.60400724411011,0.205809712409973,0.0537795424461365,0.293003767728806,3.17667174339294,0.723231792449951,0.894025027751923,1.67136204242706,0.202588528394699
1493,0.0845498666167259,0.452658772468567,2.21758723258972,0.805689752101898,0.940884947776794,2.25945138931274,0.840739071369171,3.81234383583069,0.175602689385414,0.0393953174352646,0.311094641685486,3.37803363800049,0.75060510635376,0.986299276351929,1.79323709011078,0.187039077281952
1495,0.0987840667366982,0.45919793844223,2.37610864639282,0.880656003952026,0.95943820476532,2.35023307800293,0.859947323799133,3.99770951271057,0.160953685641289,-0.00882885884493589,0.318401426076889,3.58498597145081,0.768781542778015,1.05075776576996,1.93690526485443,0.229426503181458
1497,0.115722723305225,0.494478613138199,2.50455379486084,0.93020886182785,1.03615808486938,2.50435304641724,0.927756130695343,4.20839548110962,0.149437695741653,-0.0320249237120152,0.385942012071609,3.78516793251038,0.854357063770294,1.11677479743958,2.1182427406311,0.302080363035202
1499,0.138819143176079,0.572705447673798,2.58767795562744,1.03492796421051,1.12715291976929,2.69861674308777,1.02392792701721,4.46500492095947,0.168107390403748,0.0122790047898889,0.467872053384781,3.99211120605469,0.932084441184998,1.18865430355072,2.2810389995575,0.365527838468552
1501,0.149836093187332,0.622474849224091,2.67513537406921,1.14279115200043,1.24804651737213,2.83445978164673,1.14362132549286,4.67762851715088,0.150230050086975,0.080152615904808,0.509045124053955,4.15071058273315,0.96185302734375,1.22425103187561,2.41427636146545,0.374729245901108
1503,0.119340799748898,0.630913257598877,2.70879602432251,1.14145004749298,1.2565803527832,2.83906936645508,1.1843318939209,4.73598718643188,0.0656023472547531,0.118424080312252,0.494745284318924,4.17723941802979,0.959141433238983,1.23611485958099,2.45611906051636,0.372538238763809
1505,0.0882748663425446,0.621768653392792,2.70611596107483,1.03431332111359,1.23886227607727,2.7416684627533,1.21172273159027,4.82888078689575,0.0375514328479767,0.179829478263855,0.447322130203247,4.2279953956604,0.997460603713989,1.25327670574188,2.51727366447449,0.385055333375931
1507,0.121597282588482,0.679059743881226,2.86133337020874,1.05239510536194,1.32700347900391,2.77715802192688,1.30870652198792,5.16510963439941,0.108797147870064,0.205891951918602,0.428690552711487,4.40447807312012,1.10833549499512,1.33677136898041,2.72003936767578,0.39549857378006
1509,0.162256672978401,0.764968991279602,3.08857393264771,1.23934876918793,1.46786856651306,2.94983434677124,1.4676411151886,5.57538604736328,0.217270255088806,0.242053046822548,0.505407929420471,4.70321798324585,1.30173075199127,1.37682116031647,2.94492506980896,0.399664044380188
1511,0.18844285607338,0.844239234924316,3.23494267463684,1.41695272922516,1.62832760810852,3.12694191932678,1.58241391181946,5.84453201293945,0.224889829754829,0.233093395829201,0.646012783050537,4.98674631118774,1.50398051738739,1.40500974655151,3.12451100349426,0.392737716436386
1513,0.158356562256813,0.89977765083313,3.29268956184387,1.55606579780579,1.70085275173187,3.19308137893677,1.55420029163361,5.94700241088867,0.148003667593002,0.19330196082592,0.774037003517151,5.15673351287842,1.56433367729187,1.49184608459473,3.13041591644287,0.329216122627258
1515,0.133800566196442,0.946407914161682,3.42608284950256,1.7131974697113,1.73641788959503,3.32778239250183,1.49001681804657,6.0860333442688,0.111361898481846,0.191673636436462,0.882625579833984,5.3265266418457,1.5447735786438,1.63773334026337,3.09315299987793,0.254981338977814
1517,0.0991865396499634,0.966635704040527,3.56114912033081,1.82113420963287,1.69007158279419,3.47496247291565,1.45488929748535,6.25050687789917,0.130649581551552,0.210468351840973,0.895225346088409,5.44011878967285,1.52056467533112,1.76315546035767,3.05985236167908,0.211459100246429
1519,0.0792305544018745,0.998433828353882,3.62004327774048,1.84638774394989,1.6663054227829,3.60368204116821,1.44320011138916,6.31458377838135,0.176161259412766,0.242805168032646,0.85993105173111,5.59725952148438,1.49296629428864,1.86303496360779,3.0853967666626,0.183867752552032
1521,0.196861505508423,1.03494274616241,3.69331431388855,1.88223993778229,1.74421620368958,3.6908106803894,1.49231064319611,6.30451107025146,0.241883307695389,0.287155032157898,0.857731759548187,5.78902673721313,1.49079561233521,1.96208214759827,3.25937986373901,0.208392754197121
1523,0.363917112350464,1.0449081659317,3.82146906852722,1.94038820266724,1.84223461151123,3.80855274200439,1.59275805950165,6.34485578536987,0.236400499939919,0.30068227648735,0.860290825366974,5.91711568832397,1.54283761978149,2.07908201217651,3.47099184989929,0.290735691785812
1525,0.46967539191246,1.09800887107849,3.95964527130127,2.02282977104187,1.97837924957275,3.97368764877319,1.69472706317902,6.51412057876587,0.194939509034157,0.30229640007019,0.866194665431976,6.02642726898193,1.64652919769287,2.13384532928467,3.61508011817932,0.396194964647293
1527,0.517720520496368,1.18746101856232,4.05549049377441,2.12084531784058,2.11072111129761,4.08535623550415,1.79725611209869,6.71626138687134,0.208599373698235,0.329613268375397,0.936043679714203,6.1578164100647,1.71984100341797,2.14586067199707,3.78181862831116,0.475480377674103
1529,0.521326959133148,1.24345541000366,4.08970260620117,2.17032527923584,2.19749140739441,4.0495457649231,1.84645926952362,6.81387710571289,0.205202266573906,0.33357372879982,1.02580332756042,6.1572732925415,1.7458781003952,2.14524698257446,3.87866950035095,0.464268922805786
1531,0.48809289932251,1.2905615568161,4.14132261276245,2.20219755172729,2.26392555236816,4.03659248352051,1.88028252124786,6.94292879104614,0.207459330558777,0.329638242721558,1.11238741874695,6.17337322235107,1.79917740821838,2.19037461280823,4.00747442245483,0.47704541683197
1533,0.470005810260773,1.37129127979279,4.17757272720337,2.27193379402161,2.33777189254761,4.10610866546631,1.9423645734787,7.17469882965088,0.23721918463707,0.362888962030411,1.18874406814575,6.22145318984985,1.84003305435181,2.26684832572937,4.12751722335815,0.507418274879456
1535,0.454886674880981,1.39481091499329,4.14092445373535,2.29886794090271,2.39348673820496,4.16793394088745,1.95696902275085,7.31475591659546,0.278110086917877,0.36450070142746,1.1833301782608,6.22705698013306,1.84780919551849,2.30706405639648,4.17058229446411,0.461006879806519
1537,0.389234244823456,1.36933791637421,4.00675439834595,2.24613237380981,2.38462781906128,4.1534276008606,1.90366196632385,7.30295658111572,0.307976722717285,0.294579982757568,1.15435779094696,6.1957426071167,1.83709383010864,2.29479241371155,4.15822887420654,0.365931630134583
1539,0.334084540605545,1.32092702388763,3.8060736656189,2.15924692153931,2.3695821762085,4.06324625015259,1.87520432472229,7.08178377151489,0.297547906637192,0.271842569112778,1.10431623458862,6.17098760604858,1.78983795642853,2.30334734916687,4.11366987228394,0.363473564386368
1541,0.357176452875137,1.26280295848846,3.60213088989258,2.12416005134583,2.33468079566956,4.03770923614502,1.89921844005585,6.78212833404541,0.267004907131195,0.254113793373108,1.07926595211029,6.14749050140381,1.73752212524414,2.37180590629578,4.05776977539063,0.4529989361763
1543,0.443266540765762,1.23055934906006,3.44415140151978,2.13879036903381,2.26217222213745,4.00298070907593,1.90782809257507,6.60393714904785,0.236347690224648,0.275705546140671,1.0392107963562,6.06180572509766,1.73112905025482,2.41578483581543,3.99171924591064,0.550881564617157
1545,0.501574516296387,1.21007180213928,3.3382580280304,2.1499342918396,2.20326972007751,3.87270760536194,1.89979445934296,6.48406744003296,0.228794276714325,0.322238504886627,1.04101896286011,5.94524717330933,1.72518050670624,2.41179919242859,3.91040849685669,0.581383049488068
1547,0.518177688121796,1.18156635761261,3.24184346199036,2.13567662239075,2.12159872055054,3.72924733161926,1.88247430324554,6.3317551612854,0.24302551150322,0.348123610019684,1.0615599155426,5.81841659545898,1.69669055938721,2.37524318695068,3.8127977848053,0.595912158489227
1549,0.522961139678955,1.12320029735565,3.11385917663574,2.07180261611938,2.0195004940033,3.63580560684204,1.8416440486908,6.14899873733521,0.248783871531487,0.353972584009171,1.09526515007019,5.65277242660522,1.66106307506561,2.34633803367615,3.68031549453735,0.589168012142181
1551,0.507249474525452,1.03351128101349,2.96642303466797,1.98596477508545,1.92577087879181,3.55511379241943,1.78798341751099,5.99155807495117,0.244401484727859,0.326819449663162,1.10559463500977,5.48208999633789,1.62089192867279,2.28384900093079,3.5395336151123,0.545717358589172
1553,0.462624430656433,0.954786241054535,2.826256275177,1.89872360229492,1.85046947002411,3.43625116348267,1.73114144802094,5.80734491348267,0.233108803629875,0.263504803180695,1.04667592048645,5.31178140640259,1.5409916639328,2.19606161117554,3.37602996826172,0.505301177501678
1555,0.378260135650635,0.887538492679596,2.69363355636597,1.80574703216553,1.77997469902039,3.27293181419373,1.66970384120941,5.59455299377441,0.217655465006828,0.116779774427414,0.936813056468964,5.17312145233154,1.4171040058136,2.07180166244507,3.19376373291016,0.471855074167252
1557,0.276168912649155,0.822912395000458,2.45919442176819,1.64568758010864,1.63940334320068,3.02469730377197,1.58177101612091,5.31283044815063,0.19878451526165,-0.0217153206467628,0.782749950885773,4.95437145233154,1.29099309444427,1.90403735637665,2.91387104988098,0.410942047834396
1559,0.230856567621231,0.739188313484192,2.20477819442749,1.50056731700897,1.45778167247772,2.78424000740051,1.50912320613861,4.98163604736328,0.185032874345779,-0.00561569537967443,0.692796051502228,4.61804580688477,1.20000982284546,1.78419959545135,2.64810538291931,0.368067264556885
1561,0.225545689463615,0.666305601596832,2.06521415710449,1.411949634552,1.33812689781189,2.63123226165771,1.44785761833191,4.78520250320435,0.191781133413315,0.0760290771722794,0.69502192735672,4.36089944839478,1.14561545848846,1.71244204044342,2.52232813835144,0.342448115348816
1563,0.24226002395153,0.625716984272003,2.01004886627197,1.32726311683655,1.26267600059509,2.51487588882446,1.37171447277069,4.63000297546387,0.217941835522652,0.129741936922073,0.733530700206757,4.15999603271484,1.11457228660583,1.62284111976624,2.44342851638794,0.332282423973083
1565,0.243806555867195,0.587048947811127,1.97946548461914,1.25962126255035,1.2085052728653,2.43758153915405,1.28574848175049,4.45353937149048,0.23572601377964,0.137765169143677,0.750734865665436,4.03315019607544,1.08570599555969,1.56152808666229,2.36972308158875,0.321611911058426
1567,0.227570399641991,0.542349934577942,1.92695224285126,1.19878268241882,1.17253983020782,2.38368320465088,1.20203924179077,4.24800586700439,0.230260774493217,0.130688637495041,0.722845017910004,3.93012166023254,1.04486560821533,1.51522648334503,2.28925251960754,0.297296166419983
1569,0.217373326420784,0.523624956607819,1.87217092514038,1.14999186992645,1.15670311450958,2.31549954414368,1.16358232498169,4.05143690109253,0.234692767262459,0.144156128168106,0.680134177207947,3.80138874053955,1.00892782211304,1.4502739906311,2.19530415534973,0.282710283994675
1571,0.213145151734352,0.50268566608429,1.83233463764191,1.12072515487671,1.14242923259735,2.24437499046326,1.14922058582306,3.89714646339417,0.240387916564941,0.143339261412621,0.643444120883942,3.68400979042053,0.989678561687469,1.37544250488281,2.07760047912598,0.286508470773697
1573,0.216470807790756,0.47502076625824,1.80213344097137,1.09088230133057,1.095543384552,2.18309140205383,1.11837577819824,3.77545714378357,0.238851010799408,0.129402443766594,0.618998527526855,3.59314942359924,0.961260557174683,1.30212509632111,1.95727097988129,0.280647575855255
1575,0.213290587067604,0.466342389583588,1.77880263328552,1.06505489349365,1.01971077919006,2.13065338134766,1.09327518939972,3.6639449596405,0.23432931303978,0.137280061841011,0.622131109237671,3.49523067474365,0.900779843330383,1.23643469810486,1.87950444221497,0.27124947309494
1577,0.214623644948006,0.473849385976791,1.7553174495697,1.03412842750549,0.986857891082764,2.05879235267639,1.06283521652222,3.5774974822998,0.220385625958443,0.160189643502235,0.634782910346985,3.39318609237671,0.840780794620514,1.21608507633209,1.85294246673584,0.26871931552887
1579,0.240789473056793,0.471776694059372,1.74663937091827,1.01149809360504,0.970000863075256,1.98301863670349,1.04126858711243,3.54658102989197,0.211341083049774,0.179982468485832,0.649800896644592,3.32603287696838,0.808542013168335,1.21576774120331,1.83687949180603,0.264713287353516
1581,0.271492600440979,0.465139448642731,1.74715566635132,1.01433706283569,0.946437835693359,1.95934593677521,1.03266572952271,3.53141617774963,0.187518835067749,0.181371971964836,0.656250298023224,3.27812886238098,0.802963197231293,1.2142550945282,1.81767725944519,0.262972593307495
1583,0.283353626728058,0.475967824459076,1.75010168552399,1.01678085327148,0.932239532470703,1.979363322258,1.0229195356369,3.51288747787476,0.172956794500351,0.168198004364967,0.643675148487091,3.2260057926178,0.809183955192566,1.20418381690979,1.80673253536224,0.26741486787796
1585,0.276830583810806,0.49600425362587,1.77210199832916,1.00960755348206,0.91896253824234,1.98252439498901,0.993874371051788,3.48220729827881,0.179719775915146,0.161317571997643,0.62300044298172,3.17035055160522,0.816905617713928,1.18550550937653,1.79379510879517,0.28491997718811
1587,0.264766305685043,0.508487939834595,1.81160116195679,1.01074981689453,0.908146798610687,1.96732580661774,0.977709233760834,3.4412829875946,0.195329457521439,0.159033700823784,0.614026308059692,3.1214292049408,0.837400436401367,1.17690336704254,1.78541994094849,0.310322433710098
1589,0.254339516162872,0.525775790214539,1.84274017810822,1.02675175666809,0.922307252883911,1.97383058071136,0.986456394195557,3.41875767707825,0.204214245080948,0.155005306005478,0.612408101558685,3.10764575004578,0.849496603012085,1.17118656635284,1.78922832012177,0.324260652065277
1591,0.246934503316879,0.541062831878662,1.85997200012207,1.02964019775391,0.961763083934784,1.997279047966,1.00110292434692,3.42246103286743,0.207984328269958,0.14462174475193,0.611476063728333,3.10938215255737,0.854851245880127,1.16024959087372,1.79227006435394,0.317286729812622
1593,0.250082165002823,0.5534348487854,1.88999235630035,1.00881338119507,0.993798196315765,2.00375151634216,1.00675392150879,3.41938161849976,0.206591218709946,0.142415434122086,0.60029548406601,3.10845971107483,0.852271378040314,1.15182828903198,1.79752039909363,0.298187881708145
1595,0.256085723638535,0.56022310256958,1.93400645256042,0.989976584911346,0.998098850250244,1.9787677526474,1.00118064880371,3.40661263465881,0.206602022051811,0.142185434699059,0.60035640001297,3.10131454467773,0.847999274730682,1.15056920051575,1.8122433423996,0.278022706508636
1597,0.252717792987823,0.572799503803253,1.98257613182068,0.99040699005127,0.987673342227936,1.96221208572388,0.983027040958405,3.41051864624023,0.216860115528107,0.142379939556122,0.614974319934845,3.10838937759399,0.854824662208557,1.14416670799255,1.82829320430756,0.268289923667908
1599,0.238711059093475,0.581543862819672,2.02396726608276,1.00458014011383,0.989517092704773,2.01658010482788,0.970812976360321,3.45737981796265,0.222354233264923,0.149216875433922,0.63958877325058,3.13705658912659,0.874974071979523,1.1258932352066,1.8398619890213,0.270542711019516
1601,0.233513966202736,0.585668861865997,2.0715389251709,1.02839875221252,1.00661897659302,2.12160611152649,0.979169249534607,3.5491783618927,0.217984899878502,0.167630031704903,0.651271879673004,3.18929934501648,0.892849147319794,1.11633503437042,1.84173262119293,0.268351763486862
1603,0.236597940325737,0.605703830718994,2.1293568611145,1.0533355474472,1.04635882377625,2.19660139083862,1.00283086299896,3.66608190536499,0.224672898650169,0.197658777236938,0.653199732303619,3.25940990447998,0.900710940361023,1.14187049865723,1.86450064182281,0.282194554805756
1605,0.242659509181976,0.635825216770172,2.19319796562195,1.08611679077148,1.08887004852295,2.23138236999512,1.03656327724457,3.77811813354492,0.251145005226135,0.230373099446297,0.663450181484222,3.34742784500122,0.920878767967224,1.19485032558441,1.91139900684357,0.318919956684113
1607,0.255985349416733,0.665510833263397,2.27160835266113,1.13017284870148,1.13462913036346,2.30742144584656,1.087522149086,3.91692686080933,0.278195887804031,0.263482332229614,0.694496989250183,3.46189475059509,0.958951056003571,1.25127112865448,1.98853540420532,0.350166827440262
1609,0.280212759971619,0.685243427753448,2.35957407951355,1.18162167072296,1.19302666187286,2.42062926292419,1.15459823608398,4.08695268630981,0.290831446647644,0.285485863685608,0.736331164836884,3.6023416519165,1.02127242088318,1.30735206604004,2.08828949928284,0.377569645643234
1611,0.300646215677261,0.704592943191528,2.44730949401855,1.24217164516449,1.246577501297,2.49866580963135,1.21188855171204,4.24997615814209,0.298135966062546,0.291268944740295,0.77272617816925,3.74663615226746,1.08163523674011,1.35274159908295,2.17899370193481,0.40202671289444
1613,0.305546492338181,0.709372401237488,2.53158116340637,1.29917311668396,1.2846302986145,2.54825401306152,1.25110173225403,4.38902425765991,0.304904162883759,0.290059179067612,0.795257329940796,3.86953973770142,1.11722540855408,1.3992418050766,2.25895380973816,0.42056542634964
1615,0.335879564285278,0.716044187545776,2.67772722244263,1.38594889640808,1.3531938791275,2.70234131813049,1.30977499485016,4.61786985397339,0.320543080568314,0.306585162878036,0.835192620754242,4.07069492340088,1.17578113079071,1.50051355361938,2.40440607070923,0.456942021846771
1617,0.388620764017105,0.773416876792908,2.85095930099487,1.50391459465027,1.45352518558502,2.93201375007629,1.39096081256866,4.93118572235107,0.351021468639374,0.340428233146667,0.918495297431946,4.34304189682007,1.26415634155273,1.6378265619278,2.58903336524963,0.503128409385681
1619,0.427385360002518,0.846957147121429,2.98897957801819,1.62016224861145,1.53220582008362,3.09434509277344,1.45079302787781,5.21125173568726,0.387049973011017,0.375738650560379,1.00002610683441,4.59812307357788,1.33726501464844,1.73772525787354,2.72209882736206,0.529913187026978
1621,0.454339772462845,0.927940666675568,3.15275049209595,1.75722396373749,1.65770721435547,3.204913854599,1.53278577327728,5.47931146621704,0.423920065164566,0.414500921964645,1.0767548084259,4.91990518569946,1.44472110271454,1.85202074050903,2.8789598941803,0.560382664203644
1623,0.488308548927307,1.02502131462097,3.34058976173401,1.91500985622406,1.8053240776062,3.37199091911316,1.65878653526306,5.7849907875061,0.466605722904205,0.450558960437775,1.1640408039093,5.30075263977051,1.57683873176575,2.00934982299805,3.0845353603363,0.596581757068634
1625,0.5420081615448,1.14669334888458,3.54461002349854,2.09264612197876,1.95394313335419,3.63287281990051,1.79709994792938,6.15662574768066,0.493101358413696,0.499935448169708,1.26210737228394,5.67197895050049,1.71322643756866,2.18254733085632,3.30756664276123,0.649787962436676
1627,0.606549561023712,1.30052840709686,3.79070854187012,2.27854442596436,2.13689851760864,3.91272473335266,1.94779872894287,6.64933824539185,0.524215340614319,0.576159000396729,1.37613904476166,6.08866882324219,1.86821329593658,2.37568020820618,3.5653350353241,0.714771449565887
1629,0.686887502670288,1.46209979057312,4.04694366455078,2.44010758399963,2.31623458862305,4.11051750183105,2.08806180953979,7.17413806915283,0.566477060317993,0.644716203212738,1.50525307655334,6.52711057662964,2.01527786254883,2.54663896560669,3.8328709602356,0.769027590751648
1631,0.755885124206543,1.57750284671783,4.24178886413574,2.54992151260376,2.45190286636353,4.22487020492554,2.18437671661377,7.55408811569214,0.582828938961029,0.673649072647095,1.61003911495209,6.86563920974731,2.11699843406677,2.65624284744263,4.04274797439575,0.79221498966217
1633,0.810317695140839,1.69194173812866,4.44405555725098,2.6640477180481,2.59473514556885,4.43043327331543,2.27013611793518,7.90992450714111,0.580333769321442,0.701658964157104,1.70182478427887,7.21705293655396,2.23002958297729,2.75496077537537,4.27046203613281,0.809068381786346
1635,0.885182678699493,1.88997936248779,4.77708959579468,2.84977769851685,2.81705045700073,4.82065296173096,2.40576100349426,8.43524551391602,0.606563806533813,0.793283522129059,1.80250585079193,7.70739603042603,2.40949702262878,2.92630696296692,4.58416271209717,0.86014062166214
1637,0.975537240505219,2.12058591842651,5.1558895111084,3.0549418926239,3.05584859848022,5.17456483840942,2.54819130897522,8.96097183227539,0.664730787277222,0.913195967674255,1.90147984027863,8.19435119628906,2.58334016799927,3.12832427024841,4.88316869735718,0.933579564094543
1639,1.06324636936188,2.30588459968567,5.47525024414063,3.24013018608093,3.2206826210022,5.39822006225586,2.64620995521545,9.29488277435303,0.720334231853485,0.995675027370453,1.99296379089355,8.58989810943604,2.73220419883728,3.31642293930054,5.1552734375,1.01328647136688
1641,1.11004245281219,2.44258093833923,5.71181440353394,3.36819672584534,3.30417919158936,5.57293891906738,2.70989418029785,9.49855899810791,0.745750784873962,1.03086924552917,2.05192899703979,8.88035488128662,2.84321093559265,3.46241760253906,5.37572622299194,1.06881272792816
1643,1.12590157985687,2.51348209381104,5.88713455200195,3.4586763381958,3.36793684959412,5.71044445037842,2.7582483291626,9.66918754577637,0.745511949062347,1.03762316703796,2.06986427307129,9.11104106903076,2.93019723892212,3.55886626243591,5.57723617553711,1.09994685649872
1645,1.16285800933838,2.61917066574097,6.12837886810303,3.58476495742798,3.47031283378601,5.8198938369751,2.82447838783264,9.92338275909424,0.753522157669067,1.06995475292206,2.09011435508728,9.4070873260498,3.04018187522888,3.67154812812805,5.84250402450562,1.14453101158142
1647,1.22919535636902,2.79078769683838,6.41912698745728,3.73077607154846,3.59329152107239,5.87212467193604,2.89524006843567,10.1817646026611,0.776659846305847,1.12792479991913,2.16457533836365,9.73118305206299,3.13107228279114,3.80255508422852,6.09870862960815,1.18021297454834
