,"O-PTIR 1/O-PTIR","O-PTIR 2/O-PTIR","O-PTIR 3/O-PTIR","O-PTIR 4/O-PTIR","O-PTIR 5/O-PTIR","O-PTIR 6/O-PTIR","O-PTIR 7/O-PTIR","O-PTIR 8/O-PTIR","O-PTIR 9/O-PTIR","O-PTIR 10/O-PTIR","O-PTIR 11/O-PTIR","O-PTIR 12/O-PTIR","O-PTIR 13/O-PTIR","O-PTIR 14/O-PTIR","O-PTIR 15/O-PTIR","O-PTIR 16/O-PTIR","O-PTIR 17/O-PTIR","O-PTIR 18/O-PTIR"
1235,1.09925401210785,6.06284809112549,1.23921823501587,1.06273531913757,6.47954654693604,1.37239003181458,1.52044451236725,2.27309799194336,3.37313580513,1.56229054927826,2.82014274597168,6.51683807373047,1.17794382572174,3.3918240070343,4.22327041625977,0.686467885971069,3.30941772460938,1.88071072101593
1237,1.21854031085968,6.50585079193115,1.37142908573151,1.15402686595917,6.84896993637085,1.47034895420074,1.61553764343262,2.3752133846283,3.60141134262085,1.63736772537231,3.0284857749939,6.50221967697144,1.25030827522278,3.61044049263,4.49890756607056,0.736974596977234,3.53115105628967,1.98947656154633
1239,1.31850266456604,6.94772338867188,1.49539959430695,1.2444281578064,7.16636323928833,1.55730926990509,1.6951048374176,2.47898936271667,3.80443930625916,1.71355283260345,3.18321585655212,6.4984016418457,1.32660675048828,3.82971620559692,4.7717113494873,0.788062572479248,3.79016447067261,2.0904369354248
1241,1.4181022644043,7.32715702056885,1.62051022052765,1.30945515632629,7.45535945892334,1.62963116168976,1.74588811397552,2.57948589324951,3.98760223388672,1.80827760696411,3.29080486297607,6.52725410461426,1.38482987880707,4.02682685852051,4.99813795089722,0.840625822544098,4.05349016189575,2.19169616699219
1243,1.51555001735687,7.67015027999878,1.74494528770447,1.35039961338043,7.73524808883667,1.6743631362915,1.78756999969482,2.67824292182922,4.17515802383423,1.88502144813538,3.40607953071594,6.55093145370483,1.42759096622467,4.2001428604126,5.19688653945923,0.883484244346619,4.2553973197937,2.30511832237244
1245,1.61497437953949,8.01792240142822,1.86295437812805,1.38310766220093,7.96358251571655,1.70102953910828,1.83188617229462,2.77714276313782,4.36723566055298,1.93318617343903,3.51113295555115,6.56255960464478,1.45755410194397,4.36658239364624,5.40468454360962,0.911115407943726,4.40914821624756,2.41972708702087
1247,1.69738376140594,8.39386558532715,1.98117899894714,1.42072284221649,8.25037860870361,1.73295223712921,1.87803471088409,2.87977290153503,4.55237627029419,2.008465051651,3.62524819374084,6.59823560714722,1.47527587413788,4.54444980621338,5.63064908981323,0.930468022823334,4.59882497787476,2.52936601638794
1249,1.83150935173035,8.85654354095459,2.18089246749878,1.4644068479538,8.6746301651001,1.79161870479584,1.90876960754395,2.99050140380859,4.76641130447388,2.11985301971436,3.7337498664856,6.6677942276001,1.47225940227509,4.76427221298218,5.87715196609497,0.961499750614166,4.85379362106323,2.66296124458313
1251,2.06383204460144,9.39542198181152,2.43629193305969,1.51369154453278,9.18170928955078,1.87260591983795,1.91793274879456,3.08080887794495,5.02691602706909,2.23178791999817,3.82969880104065,6.74412059783936,1.46691131591797,5.00772523880005,6.12265682220459,1.01293337345123,5.09763622283936,2.79721283912659
1253,2.2654914855957,9.77331447601318,2.6317343711853,1.54267144203186,9.55988216400146,1.94487059116364,1.91347765922546,3.10951042175293,5.17507839202881,2.27112674713135,3.90083503723145,6.72918367385864,1.46468698978424,5.1644344329834,6.29455280303955,1.05628597736359,5.23177671432495,2.87060141563416
1255,2.30956983566284,9.75614166259766,2.68542265892029,1.5293573141098,9.59835529327393,1.96270453929901,1.90338981151581,3.05987143516541,5.09354114532471,2.23084878921509,3.87756156921387,6.58148193359375,1.43979275226593,5.13946199417114,6.2723913192749,1.05119919776917,5.19606828689575,2.83796858787537
1257,2.20541644096375,9.33763980865479,2.60339879989624,1.47948288917542,9.28918743133545,1.93333327770233,1.85617184638977,2.95261240005493,4.85432052612305,2.15036225318909,3.7656991481781,6.34452104568481,1.39988887310028,4.95186519622803,6.00329208374023,1.01174581050873,5.01680612564087,2.72186088562012
1259,2.02123999595642,8.67544937133789,2.40879225730896,1.40099692344666,8.7573127746582,1.87200832366943,1.77447116374969,2.79837155342102,4.54682588577271,2.03422951698303,3.58796787261963,6.05299806594849,1.34764099121094,4.65188550949097,5.58734321594238,0.949603617191315,4.72971391677856,2.55109095573425
1261,1.82149064540863,7.89858818054199,2.13871574401855,1.29439771175385,8.09218215942383,1.78001797199249,1.67680144309998,2.60627841949463,4.18823146820068,1.87342131137848,3.36141109466553,5.7270245552063,1.29041349887848,4.27316856384277,5.13304471969604,0.867537677288055,4.35401678085327,2.33868265151978
1263,1.62671363353729,7.0743727684021,1.84595847129822,1.17261600494385,7.37468719482422,1.65503537654877,1.56104600429535,2.39686846733093,3.79395723342896,1.70127272605896,3.11162781715393,5.33083343505859,1.21790671348572,3.85457706451416,4.66892385482788,0.78596818447113,3.94960236549377,2.11532855033875
1265,1.441441655159,6.24753522872925,1.57326638698578,1.05177712440491,6.65747356414795,1.50538504123688,1.42813503742218,2.18495941162109,3.39130711555481,1.55022037029266,2.84787034988403,4.90055704116821,1.1115106344223,3.43111252784729,4.18278694152832,0.699626624584198,3.55144500732422,1.88792526721954
1267,1.27413618564606,5.46477031707764,1.33344900608063,0.931720852851868,5.95657682418823,1.35289335250854,1.28573668003082,1.97953903675079,3.00350403785706,1.40924501419067,2.58474707603455,4.47337818145752,0.985950112342834,3.03719139099121,3.68623399734497,0.614940941333771,3.17241525650024,1.6761577129364
1269,1.12704849243164,4.76347208023071,1.11875534057617,0.824308693408966,5.27502346038818,1.21314537525177,1.14940524101257,1.77477979660034,2.65524911880493,1.26656901836395,2.32510733604431,4.05199527740479,0.848239123821259,2.67947125434875,3.23047423362732,0.547901153564453,2.8207790851593,1.49478387832642
1271,0.971599936485291,4.1542706489563,0.927014410495758,0.730832517147064,4.61926221847534,1.08205592632294,1.02551829814911,1.56895995140076,2.35264229774475,1.13897216320038,2.07258486747742,3.65126061439514,0.720521986484528,2.35805082321167,2.83931231498718,0.50097793340683,2.51113796234131,1.33809769153595
1273,0.828416109085083,3.6486382484436,0.776839673519135,0.652146518230438,4.0703330039978,0.962686598300934,0.925438642501831,1.39563500881195,2.10014128684998,1.02500653266907,1.85674464702606,3.31054449081421,0.627120137214661,2.09290623664856,2.52329134941101,0.456925421953201,2.2574770450592,1.2017468214035
1275,0.719577074050903,3.22787427902222,0.667619228363037,0.581058859825134,3.62714076042175,0.865593492984772,0.839883327484131,1.25272369384766,1.9002879858017,0.925210773944855,1.66627955436707,3.01448726654053,0.551441788673401,1.87584948539734,2.25747847557068,0.404289126396179,2.0373101234436,1.07641124725342
1277,0.646905720233917,2.87906694412231,0.594618141651154,0.523336946964264,3.26768374443054,0.782610237598419,0.759675979614258,1.13214242458344,1.73375153541565,0.839999854564667,1.49586284160614,2.75325202941895,0.493084877729416,1.69294512271881,2.03036284446716,0.353786706924438,1.8365136384964,0.964217662811279
1279,0.592118382453918,2.58950924873352,0.535816311836243,0.470785886049271,2.97100281715393,0.712946653366089,0.693363189697266,1.04011249542236,1.58851420879364,0.766477644443512,1.35638380050659,2.53043794631958,0.449541032314301,1.54049777984619,1.85145938396454,0.307514399290085,1.66467475891113,0.873956561088562
1281,0.544883668422699,2.35321688652039,0.485795378684998,0.421218186616898,2.74322295188904,0.657668709754944,0.644087433815002,0.972529709339142,1.46607375144958,0.705616474151611,1.24791610240936,2.34823369979858,0.41402480006218,1.42810618877411,1.71734976768494,0.273978352546692,1.52282524108887,0.79972106218338
1283,0.495368450880051,2.17190933227539,0.454264611005783,0.383545696735382,2.57657718658447,0.614291608333588,0.603249371051788,0.91325432062149,1.36351406574249,0.652270019054413,1.16922879219055,2.19770812988281,0.385986357927322,1.34405934810638,1.60568428039551,0.254504919052124,1.40913498401642,0.738446772098541
1285,0.457650899887085,2.05050253868103,0.428957998752594,0.360203564167023,2.44538807868958,0.58492648601532,0.572391748428345,0.863328218460083,1.29282665252686,0.609973847866058,1.10834729671478,2.08020639419556,0.36691090464592,1.27781784534454,1.50614023208618,0.243525341153145,1.32099759578705,0.697037756443024
1287,0.433609873056412,1.98714673519135,0.407445937395096,0.353438854217529,2.37306642532349,0.573790967464447,0.55628764629364,0.832582890987396,1.25010526180267,0.578380644321442,1.07250165939331,2.00622844696045,0.358233153820038,1.23544836044312,1.43651747703552,0.233023688197136,1.27095544338226,0.674343407154083
1289,0.416921198368073,1.96471560001373,0.403185933828354,0.355065017938614,2.35929012298584,0.573201477527618,0.556721150875092,0.824098587036133,1.23968183994293,0.560146391391754,1.06644153594971,1.9771773815155,0.356032609939575,1.21771335601807,1.4009530544281,0.231721296906471,1.27069401741028,0.667250633239746
1291,0.420138388872147,1.978191614151,0.42366024851799,0.358822822570801,2.38663363456726,0.587309777736664,0.5668123960495,0.835087478160858,1.25673317909241,0.562782108783722,1.08613359928131,1.99981439113617,0.355243504047394,1.22763729095459,1.39772140979767,0.243648305535316,1.30731904506683,0.680058300495148
1293,0.442534327507019,2.02684092521667,0.461098730564117,0.368935197591782,2.45206189155579,0.611418485641479,0.58259779214859,0.864503264427185,1.3032842874527,0.590106785297394,1.12903451919556,2.06567978858948,0.365233510732651,1.26197385787964,1.44138407707214,0.255957573652267,1.36743032932281,0.712037742137909
1295,0.478346556425095,2.10514140129089,0.499715387821198,0.385299563407898,2.55380630493164,0.63730788230896,0.606060028076172,0.903746128082275,1.36562979221344,0.630520939826965,1.18220973014832,2.14703249931335,0.383268296718597,1.31544578075409,1.52538847923279,0.265034586191177,1.44236922264099,0.755716681480408
1297,0.51488471031189,2.21819519996643,0.539277374744415,0.402541965246201,2.70617389678955,0.662960112094879,0.630430459976196,0.952295541763306,1.42899632453918,0.676136612892151,1.23387897014618,2.24647426605225,0.398400574922562,1.38187646865845,1.62568795681,0.273169606924057,1.53614640235901,0.793092787265778
1299,0.547092258930206,2.35901021957397,0.58986496925354,0.421882659196854,2.89787316322327,0.694257199764252,0.651127696037292,1.01113951206207,1.50321590900421,0.724019348621368,1.28725445270538,2.36397218704224,0.409953504800797,1.46074712276459,1.7175076007843,0.277161300182343,1.64416599273682,0.825742959976196
1301,0.581190288066864,2.51303648948669,0.649448990821838,0.435325294733047,3.05783987045288,0.737108945846558,0.671306610107422,1.06949162483215,1.58210813999176,0.767286241054535,1.34249258041382,2.4856173992157,0.422713726758957,1.54888105392456,1.78433310985565,0.282847672700882,1.73680353164673,0.860499441623688
1303,0.612799882888794,2.66278219223022,0.71006566286087,0.446526736021042,3.18136525154114,0.779491662979126,0.693654596805573,1.12591123580933,1.65956711769104,0.808383464813232,1.39356637001038,2.59434771537781,0.435494214296341,1.6341005563736,1.83992648124695,0.291845411062241,1.82426071166992,0.897680580615997
1305,0.644032895565033,2.80027318000793,0.772650361061096,0.46092626452446,3.3091025352478,0.811960101127625,0.714078009128571,1.18263280391693,1.73565721511841,0.854686856269836,1.43729639053345,2.68154525756836,0.460580259561539,1.71184277534485,1.91641736030579,0.304495126008987,1.92387866973877,0.937383890151978
1307,0.674707055091858,2.94317102432251,0.860835790634155,0.479794591665268,3.46905183792114,0.848300099372864,0.73583447933197,1.23780262470245,1.82004964351654,0.906596541404724,1.48981535434723,2.76264023780823,0.483437150716782,1.80158448219299,2.011474609375,0.312521666288376,2.02372550964355,0.983064949512482
1309,0.713322699069977,3.09460711479187,0.966603398323059,0.500515162944794,3.62271070480347,0.895321726799011,0.761962175369263,1.28727090358734,1.9173629283905,0.954580366611481,1.57480370998383,2.86864042282104,0.500425517559052,1.90732455253601,2.11187195777893,0.321447789669037,2.10852217674255,1.02667379379272
1311,0.771935284137726,3.27703332901001,1.06631660461426,0.519295513629913,3.75123953819275,0.954401731491089,0.791027784347534,1.3492978811264,2.02797198295593,0.99397224187851,1.68654155731201,2.99334573745728,0.521875977516174,2.01328372955322,2.23941040039063,0.334846019744873,2.19556450843811,1.08002126216888
1313,0.845302224159241,3.49912405014038,1.17614912986755,0.545272767543793,3.93446826934814,1.01545286178589,0.831424057483673,1.42544376850128,2.15480327606201,1.04110944271088,1.79486656188965,3.11866545677185,0.54305112361908,2.11890697479248,2.39857530593872,0.348554104566574,2.31554818153381,1.1498875617981
1315,0.939334750175476,3.76356267929077,1.32218635082245,0.576631128787994,4.22108602523804,1.08198368549347,0.882433235645294,1.50803768634796,2.31157350540161,1.1080869436264,1.88668203353882,3.25309991836548,0.560132563114166,2.25393748283386,2.56621980667114,0.363375753164291,2.46502470970154,1.23422884941101
1317,1.09917855262756,4.116539478302,1.56374514102936,0.60873931646347,4.61385726928711,1.1639244556427,0.938917636871338,1.6032303571701,2.51538276672363,1.19581878185272,2.00409984588623,3.39754104614258,0.574895679950714,2.44103598594666,2.76588249206543,0.382751643657684,2.66106104850769,1.33512604236603
1319,1.36637651920319,4.61312532424927,1.89493036270142,0.644254684448242,5.13987922668457,1.27708184719086,0.999367356300354,1.70316791534424,2.76187467575073,1.30051410198212,2.15147638320923,3.51993060112,0.602201461791992,2.69078135490417,3.06749939918518,0.413148611783981,2.92211985588074,1.45716142654419
1321,1.7028534412384,5.24461889266968,2.21996521949768,0.68736332654953,5.76916360855103,1.40628886222839,1.05774366855621,1.80891740322113,3.01433968544006,1.4265124797821,2.29659700393677,3.62027430534363,0.635240733623505,2.9973452091217,3.47025585174561,0.450610816478729,3.23972177505493,1.59514045715332
1323,2.01333332061768,5.91698408126831,2.50428318977356,0.738271117210388,6.46892881393433,1.52327179908752,1.10730361938477,1.90575563907623,3.24261450767517,1.56799483299255,2.40312552452087,3.68801116943359,0.653467833995819,3.33356237411499,3.86869025230408,0.482092142105103,3.58614611625671,1.72825026512146
1325,2.27012014389038,6.555588722229,2.75213432312012,0.785785973072052,7.21742391586304,1.61359751224518,1.15764486789703,1.97541737556458,3.46900224685669,1.69694137573242,2.46892762184143,3.74038362503052,0.658548593521118,3.6902539730072,4.18286991119385,0.493697702884674,3.88699650764465,1.8404415845871
1327,2.49144411087036,7.12941980361938,2.90087795257568,0.830942988395691,7.87910842895508,1.67261910438538,1.20915699005127,2.01605486869812,3.67910003662109,1.7920960187912,2.51000332832336,3.77414631843567,0.658596575260162,4.03192234039307,4.45059108734131,0.489644438028336,4.11164712905884,1.94427609443665
1329,2.66011500358582,7.61442422866821,2.92840576171875,0.872758567333221,8.39762210845947,1.70922446250916,1.25232172012329,2.04240536689758,3.81457829475403,1.86810731887817,2.51538991928101,3.77157306671143,0.642370223999023,4.30995273590088,4.70683240890503,0.479943364858627,4.28355598449707,2.02662372589111
1331,2.7539587020874,7.91332292556763,2.88921976089478,0.907754421234131,8.80980682373047,1.72284960746765,1.27241015434265,2.0594470500946,3.84408640861511,1.93414080142975,2.47003889083862,3.73232293128967,0.600425899028778,4.48686933517456,4.86063671112061,0.45197257399559,4.39251947402954,2.06757688522339
1333,2.67955589294434,7.83749151229858,2.81011438369751,0.912510335445404,8.83969783782959,1.70696520805359,1.26258528232574,2.05874466896057,3.77009773254395,1.95107316970825,2.40434503555298,3.66924905776978,0.559353232383728,4.46808290481567,4.80406761169434,0.405921846628189,4.36172485351563,2.05285239219666
1335,2.35704255104065,7.30513143539429,2.65378260612488,0.874471187591553,8.31263637542725,1.63990652561188,1.22820746898651,2.01760339736938,3.58832430839539,1.86945509910583,2.32134461402893,3.59871459007263,0.542727649211884,4.19861364364624,4.50102758407593,0.351755321025848,4.13912963867188,1.9555971622467
1337,1.85341691970825,6.38228130340576,2.35530877113342,0.797513842582703,7.33551454544067,1.51746952533722,1.15829837322235,1.91363489627838,3.26972770690918,1.68275606632233,2.19583773612976,3.50861716270447,0.546232879161835,3.71430468559265,4.01130342483521,0.304490357637405,3.74239754676819,1.77667284011841
1339,1.34359002113342,5.33735513687134,1.99762916564941,0.69949334859848,6.21560621261597,1.35756993293762,1.05172514915466,1.75890016555786,2.87307572364807,1.4545830488205,2.02366137504578,3.37382507324219,0.535321235656738,3.15419769287109,3.44795632362366,0.26154488325119,3.27879476547241,1.55460488796234
1341,0.954097151756287,4.43355894088745,1.68295431137085,0.599061667919159,5.26445579528809,1.19749581813812,0.939733624458313,1.59429752826691,2.51236915588379,1.25050640106201,1.83231675624847,3.23006796836853,0.503286957740784,2.66099500656128,2.93026614189148,0.225256785750389,2.85042858123779,1.34525215625763
1343,0.700493335723877,3.7728636264801,1.4361332654953,0.512667596340179,4.56856727600098,1.05951976776123,0.846807777881622,1.4429007768631,2.23900246620178,1.0983692407608,1.68115842342377,3.12091660499573,0.468786954879761,2.29700803756714,2.54485678672791,0.203248336911201,2.49618363380432,1.18389618396759
1345,0.545662641525269,3.35321760177612,1.25573348999023,0.451446384191513,4.09022903442383,0.962990283966064,0.781887471675873,1.33184039592743,2.06705355644226,0.996358931064606,1.58358347415924,3.06811451911926,0.445402652025223,2.05839848518372,2.32708048820496,0.188234612345695,2.25151968002319,1.07551670074463
1347,0.458099842071533,3.11574912071228,1.13444066047668,0.417963534593582,3.80226063728333,0.906788289546967,0.749644577503204,1.27486157417297,1.97156667709351,0.941618323326111,1.53264427185059,3.06702470779419,0.433209240436554,1.91873574256897,2.23114514350891,0.174006506800652,2.11796426773071,1.01392316818237
1349,0.41301229596138,3.00684142112732,1.0822342634201,0.401390999555588,3.65060591697693,0.875794649124146,0.734976172447205,1.2617027759552,1.92462456226349,0.9265376329422,1.51671802997589,3.0975456237793,0.42507129907608,1.8536468744278,2.19240641593933,0.16407422721386,2.06169939041138,0.985893130302429
1351,0.384773313999176,2.94574046134949,1.07314479351044,0.389053612947464,3.54297924041748,0.855394303798676,0.724448323249817,1.25236332416534,1.90248501300812,0.924590587615967,1.50757396221161,3.14184546470642,0.420970767736435,1.83076822757721,2.1549346446991,0.160670101642609,2.01916670799255,0.968616306781769
1353,0.350477308034897,2.86965203285217,1.05444514751434,0.37556666135788,3.41675615310669,0.832178473472595,0.713141798973083,1.22772204875946,1.87488484382629,0.909382879734039,1.4927716255188,3.16348361968994,0.413674294948578,1.81583344936371,2.11175179481506,0.159690320491791,1.96940660476685,0.945959389209747
1355,0.297849863767624,2.75654816627502,1.00751459598541,0.363396883010864,3.26550149917603,0.802814304828644,0.69726973772049,1.1967556476593,1.82144832611084,0.875255286693573,1.4660382270813,3.18828225135803,0.398241072893143,1.77766346931458,2.05461192131042,0.1554836332798,1.92082214355469,0.911771893501282
1357,0.238051697611809,2.61448979377747,0.93547123670578,0.348004937171936,3.13105750083923,0.767504274845123,0.667568683624268,1.16516554355621,1.75447869300842,0.829586923122406,1.42670428752899,3.31128883361816,0.372161984443665,1.72431707382202,1.97501337528229,0.145093560218811,1.86297273635864,0.870919227600098
1359,0.193829223513603,2.46653866767883,0.851521790027618,0.32106226682663,3.05149245262146,0.728419303894043,0.627837300300598,1.13914334774017,1.68426072597504,0.775450646877289,1.388347864151,3.62914276123047,0.344357222318649,1.67469000816345,1.90046429634094,0.13131245970726,1.78541171550751,0.831328094005585
1361,0.25382062792778,2.3275740146637,0.759778320789337,0.278516441583633,3.03362703323364,0.68495124578476,0.578081727027893,1.14292395114899,1.61392056941986,0.702165186405182,1.37030971050262,4.00604009628296,0.318995833396912,1.64085328578949,1.8795028924942,0.114551320672035,1.68606328964233,0.77888423204422
1363,0.608672738075256,2.20112466812134,0.676058053970337,0.232079178094864,3.07905578613281,0.645246684551239,0.525067031383514,1.16992557048798,1.54660773277283,0.628382980823517,1.36401534080505,4.14316272735596,0.297326624393463,1.6211165189743,1.89882266521454,0.114845454692841,1.59309720993042,0.709530591964722
1365,0.832802653312683,2.07441115379333,0.60491418838501,0.200853317975998,3.09197974205017,0.612484812736511,0.48794949054718,1.16876685619354,1.47188186645508,0.581051409244537,1.324915766716,4.15022230148315,0.280310362577438,1.57707166671753,1.86757361888885,0.12719801068306,1.50543856620789,0.652980387210846
1367,0.78663581609726,1.93827247619629,0.548304557800293,0.184699639678001,2.97890448570251,0.57773894071579,0.468145877122879,1.11025929450989,1.3879953622818,0.557376742362976,1.23033607006073,4.0398530960083,0.271093189716339,1.4810072183609,1.7386167049408,0.129612296819687,1.41286408901215,0.616656839847565
1369,0.575201809406281,1.81640243530273,0.508605360984802,0.179713219404221,2.77371144294739,0.544089436531067,0.458236694335938,1.0199648141861,1.3139683008194,0.540948212146759,1.11642646789551,3.80498266220093,0.266190111637115,1.36904048919678,1.571253657341,0.121131494641304,1.33350598812103,0.592748820781708
1371,0.312549412250519,1.70958268642426,0.472085028886795,0.183484956622124,2.54490995407104,0.519653797149658,0.457828968763351,0.925726115703583,1.25417017936707,0.521400332450867,1.00968730449677,3.52165102958679,0.26164510846138,1.27473723888397,1.42801022529602,0.109275683760643,1.26757144927979,0.578031599521637
1373,0.134402453899384,1.62592852115631,0.441993027925491,0.190056711435318,2.33967137336731,0.504333078861237,0.460129767656326,0.848587393760681,1.20265769958496,0.505628108978271,0.936664938926697,3.24495887756348,0.253322869539261,1.20326948165894,1.31928193569183,0.104285724461079,1.21898865699768,0.5657017827034
1375,0.0978318303823471,1.57078897953033,0.435852229595184,0.192792251706123,2.18810534477234,0.492315798997879,0.4561747610569,0.798803389072418,1.16295039653778,0.493566930294037,0.896094739437103,3.06066083908081,0.249667629599571,1.15663623809814,1.24825727939606,0.104182459414005,1.18175172805786,0.556496560573578
1377,0.114762827754021,1.53570806980133,0.444791257381439,0.189083114266396,2.08214282989502,0.477403998374939,0.441505432128906,0.766027987003326,1.13272428512573,0.484992682933807,0.880585253238678,2.9772481918335,0.250860124826431,1.12499856948853,1.20104479789734,0.101369634270668,1.14256453514099,0.554158866405487
1379,0.123755902051926,1.50246024131775,0.432712435722351,0.182466223835945,2.02624440193176,0.462107747793198,0.41930016875267,0.740258753299713,1.10363435745239,0.4721360206604,0.873422205448151,2.99646878242493,0.246067315340042,1.10311484336853,1.17585039138794,0.0963490381836891,1.10476589202881,0.547846257686615
1381,0.128998354077339,1.4630970954895,0.400664985179901,0.174801364541054,2.02299976348877,0.448951601982117,0.3929583132267,0.726958453655243,1.07415986061096,0.454195708036423,0.86259937286377,3.19091820716858,0.231624469161034,1.08937966823578,1.16900515556335,0.0933850780129433,1.07032072544098,0.52808141708374
1383,0.157105669379234,1.41043639183044,0.363863587379456,0.166577711701393,2.03792190551758,0.435439556837082,0.366909891366959,0.72511225938797,1.04717373847961,0.43505123257637,0.841274917125702,3.54114937782288,0.2108104377985,1.08572459220886,1.16218042373657,0.088723361492157,1.03074586391449,0.502745509147644
1385,0.206205636262894,1.33415675163269,0.329079240560532,0.149381667375565,2.03197407722473,0.408827811479568,0.343069761991501,0.718742728233337,1.00986766815186,0.407247751951218,0.809036910533905,3.98124313354492,0.183108329772949,1.07886898517609,1.13230061531067,0.0844986289739609,0.969626188278198,0.473497003316879
1387,0.244989156723022,1.2280752658844,0.297392934560776,0.122678011655807,1.99399650096893,0.376025259494781,0.316327065229416,0.696435809135437,0.953325212001801,0.369216948747635,0.765710949897766,4.29075574874878,0.159094005823135,1.04765748977661,1.07859015464783,0.0838967114686966,0.896818399429321,0.436719208955765
1389,0.274491339921951,1.10961544513702,0.266212075948715,0.102183356881142,1.91092801094055,0.342019200325012,0.288892596960068,0.65330958366394,0.879716396331787,0.328405827283859,0.709534525871277,4.3282675743103,0.1418526917696,0.983265221118927,0.999612092971802,0.0827613100409508,0.824842393398285,0.398366838693619
1391,0.29862767457962,0.987366914749146,0.231102645397186,0.085144929587841,1.7753142118454,0.311554551124573,0.258735537528992,0.593243181705475,0.797796726226807,0.291356146335602,0.64940869808197,4.09356689453125,0.127543151378632,0.903459846973419,0.903655469417572,0.0761719644069672,0.753470599651337,0.36497837305069
1393,0.333085030317307,0.848596453666687,0.197980031371117,0.0750047042965889,1.56487810611725,0.278986513614655,0.228741213679314,0.513549506664276,0.704751670360565,0.254579037427902,0.577004730701447,3.57369923591614,0.124098405241966,0.806198596954346,0.785498678684235,0.0609885565936565,0.674779057502747,0.336194276809692
1395,0.375032693147659,0.72560042142868,0.17224146425724,0.0717788264155388,1.32883274555206,0.246019065380096,0.203955635428429,0.43083381652832,0.617676198482513,0.226050242781639,0.505831062793732,2.93481469154358,0.121469050645828,0.711805045604706,0.662748217582703,0.0420073308050632,0.59985888004303,0.308977514505386
1397,0.36766043305397,0.641197085380554,0.147956639528275,0.0655690655112267,1.11770403385162,0.213271886110306,0.187368884682655,0.361533761024475,0.558437645435333,0.206046909093857,0.44697317481041,2.29047608375549,0.11766155809164,0.621241867542267,0.553094923496246,0.0331017710268497,0.540945947170258,0.27872771024704
1399,0.326358079910278,0.605110228061676,0.124876469373703,0.0589260756969452,0.987714469432831,0.194665715098381,0.18495412170887,0.313470751047134,0.536313593387604,0.196741223335266,0.407057464122772,1.79538202285767,0.112416103482246,0.556482672691345,0.489139527082443,0.0282824151217937,0.507455587387085,0.259517759084702
1401,0.289911776781082,0.608757853507996,0.11102169752121,0.0626441240310669,0.931274831295013,0.196245655417442,0.194827154278755,0.292984396219254,0.536810040473938,0.196842819452286,0.390486568212509,1.48841667175293,0.108209781348705,0.528505325317383,0.468178898096085,0.0244669318199158,0.492459833621979,0.256234437227249
1403,0.268397986888885,0.656698524951935,0.122264668345451,0.0792483538389206,0.936608076095581,0.21465902030468,0.209151551127434,0.307905435562134,0.561321258544922,0.211235865950584,0.403645992279053,1.3223021030426,0.111678794026375,0.543921589851379,0.4774110019207,0.0263429991900921,0.508205056190491,0.274304330348969
1405,0.264440327882767,0.773514688014984,0.154884949326515,0.100728645920753,1.02777373790741,0.245935574173927,0.239386454224586,0.359830766916275,0.629302680492401,0.242650255560875,0.451741814613342,1.28361296653748,0.132154792547226,0.608844637870789,0.538043916225433,0.0396371334791183,0.570347130298615,0.31259822845459
1407,0.275011390447617,0.961050868034363,0.210277676582336,0.129442006349564,1.23353481292725,0.296865791082382,0.291762411594391,0.450601607561111,0.749911725521088,0.303001314401627,0.543675243854523,1.38610136508942,0.170664131641388,0.735608160495758,0.666462182998657,0.0620218403637409,0.697992384433746,0.374049514532089
1409,0.293707489967346,1.23228347301483,0.286197781562805,0.171951860189438,1.53533208370209,0.378127902746201,0.378089189529419,0.586043834686279,0.936518132686615,0.393055438995361,0.700458288192749,1.62855684757233,0.219967946410179,0.944599032402039,0.866416454315186,0.0916965305805206,0.8939049243927,0.470835328102112
1411,0.316386371850967,1.58966863155365,0.383501648902893,0.230478748679161,1.90263378620148,0.484706997871399,0.486514002084732,0.753074645996094,1.1766265630722,0.511981189250946,0.901386559009552,1.97396087646484,0.274967342615128,1.20867574214935,1.12334597110748,0.123110294342041,1.13579046726227,0.604045212268829
1413,0.344620406627655,1.98083877563477,0.479533106088638,0.294354945421219,2.29257392883301,0.596232056617737,0.590802907943726,0.9207963347435,1.43236708641052,0.648290991783142,1.10754084587097,2.34912919998169,0.334066927433014,1.47421002388,1.40056824684143,0.154846161603928,1.40522527694702,0.747245132923126
1415,0.382167667150497,2.36134576797485,0.562497198581696,0.357621163129807,2.69093370437622,0.708329558372498,0.692476212978363,1.07770943641663,1.67566800117493,0.781495034694672,1.29747903347015,2.71590662002563,0.397752583026886,1.7222672700882,1.66932809352875,0.184039056301117,1.66750466823578,0.885113596916199
1417,0.457400560379028,2.9660210609436,0.759624421596527,0.452066004276276,3.3121600151062,0.882081866264343,0.847362279891968,1.33288538455963,2.03763198852539,0.972821712493896,1.5967333316803,3.25697898864746,0.50786954164505,2.12350821495056,2.08190035820007,0.219757437705994,2.05062437057495,1.08659172058105
1419,0.623748004436493,3.91088724136353,1.15876853466034,0.583980023860931,4.21772766113281,1.12768232822418,1.05558156967163,1.71116149425507,2.58788752555847,1.25153207778931,2.0756254196167,3.9923689365387,0.649872481822968,2.75410985946655,2.69916343688965,0.26865690946579,2.62672662734985,1.38484609127045
